__time,/distances/data[0],/distances/data[1],/distances/data[2],/distances/data[3],/distances/data[4],/distances/data[5],/distances/layout/data_offset,AvgBoidDistance
1714649307.782761,1.118034141,0.707107453,0.500001864,0.500000152,1.000000305,0.500000153,0.000000000,0.775047819
1714649307.883357,1.118034059,0.707107227,0.500001933,0.500000158,1.000000494,0.500000356,0.000000000,0.775047739
1714649307.982530,1.118034061,0.707107241,0.500001466,0.500000163,1.000000326,0.500000163,0.000000000,0.775047590
1714649308.081573,1.118034064,0.707107257,0.500001514,0.500000168,1.000000337,0.500000169,0.000000000,0.775047612
1714649308.181564,1.118034066,0.707107271,0.500001559,0.500000173,1.000000347,0.500000174,0.000000000,0.775047632
1714649308.282299,1.118034068,0.707107286,0.500001607,0.500000179,1.000000357,0.500000179,0.000000000,0.775047653
1714649308.381537,1.118034071,0.707107073,0.500001148,0.500000046,1.000000207,0.500000184,0.000000000,0.775047431
1714649308.481797,1.118034073,0.707107315,0.500001701,0.500000189,1.000000378,0.500000189,0.000000000,0.775047696
1714649308.581572,1.118034075,0.707107330,0.500001747,0.500000194,1.000000389,0.500000194,0.000000000,0.775047717
1714649308.681556,1.118034078,0.707107344,0.500001793,0.500000199,1.000000399,0.500000200,0.000000000,0.775047738
1714649308.781689,1.118034080,0.707107357,0.500001272,0.500000204,1.000000229,0.500000051,0.000000000,0.775047570
1714649308.882234,1.118034082,0.707107369,0.500001873,0.500000208,1.000000416,0.500000208,0.000000000,0.775047775
1714649308.982970,1.118034084,0.707107383,0.500001915,0.500000213,1.000000426,0.500000213,0.000000000,0.775047794
1714649309.081756,1.118034013,0.707107127,0.500001358,0.500000217,1.000000435,0.500000218,0.000000000,0.775047499
1714649309.181538,1.118034088,0.707107408,0.500001386,0.500000222,1.000000250,0.500000056,0.000000000,0.775047627
1714649309.281558,1.118034090,0.707107420,0.500002035,0.500000226,1.000000452,0.500000226,0.000000000,0.775047848
1714649309.381546,1.118034092,0.707107433,0.500002074,0.500000230,1.000000461,0.500000231,0.000000000,0.775047866
1714649309.482596,1.118034094,0.707107444,0.500002111,0.500000235,1.000000469,0.500000235,0.000000000,0.775047883
1714649309.581630,1.118034095,0.707107455,0.500002145,0.500000238,1.000000477,0.500000239,0.000000000,0.775047898
1714649309.681636,1.118034097,0.707107466,0.500002180,0.500000242,1.000000485,0.500000243,0.000000000,0.775047914
1714649309.781610,1.118034099,0.707107476,0.500001536,0.500000246,1.000000277,0.500000062,0.000000000,0.775047704
1714649309.881535,1.118034100,0.707107486,0.500002244,0.500000249,1.000000499,0.500000250,0.000000000,0.775047943
1714649309.983152,1.118034102,0.707107496,0.500002274,0.500000253,1.000000506,0.500000253,0.000000000,0.775047957
1714649310.081586,1.118034017,0.707107188,0.500001600,0.500000256,1.000000512,0.500000256,0.000000000,0.775047602
1714649310.181590,1.118034105,0.707107514,0.500002333,0.500000259,1.000000519,0.500000260,0.000000000,0.775047984
1714649310.282476,1.118034106,0.707107523,0.500002362,0.500000262,1.000000525,0.500000263,0.000000000,0.775047997
1714649310.381574,1.118034107,0.707107532,0.500002390,0.500000266,1.000000531,0.500000266,0.000000000,0.775048010
1714649310.482116,1.118034109,0.707107540,0.500001678,0.500000269,1.000000302,0.500000067,0.000000000,0.775047776
1714649310.583380,1.118034110,0.707107213,0.500001696,0.500000068,1.000000305,0.500000272,0.000000000,0.775047673
1714649310.681647,1.118034111,0.707107556,0.500002467,0.500000274,1.000000548,0.500000274,0.000000000,0.775048045
1714649310.783194,1.118034020,0.707107221,0.500001729,0.500000277,1.000000553,0.500000277,0.000000000,0.775047657
1714649310.881934,1.118034114,0.707107570,0.500002512,0.500000279,1.000000558,0.500000279,0.000000000,0.775048065
1714649310.983131,1.118034115,0.707107578,0.500002535,0.500000282,1.000000564,0.500000282,0.000000000,0.775048076
1714649311.081612,1.118034116,0.707107584,0.500002556,0.500000284,1.000000568,0.500000284,0.000000000,0.775048085
1714649311.182227,1.118034021,0.707107236,0.500001788,0.500000286,1.000000572,0.500000286,0.000000000,0.775047682
1714649311.282918,1.118034117,0.707107596,0.500002592,0.500000288,1.000000576,0.500000288,0.000000000,0.775048102
1714649311.381650,1.118034118,0.707107601,0.500001811,0.500000290,1.000000326,0.500000072,0.000000000,0.775047844
1714649311.483131,1.118034119,0.707107606,0.500002624,0.500000292,1.000000583,0.500000292,0.000000000,0.775048116
1714649311.581989,1.118034120,0.707107610,0.500002638,0.500000293,1.000000586,0.500000293,0.000000000,0.775048123
1714649311.682851,1.118034120,0.707107614,0.500002651,0.500000295,1.000000589,0.500000295,0.000000000,0.775048128
1714649311.783373,1.118034121,0.707107618,0.500002663,0.500000296,1.000000592,0.500000296,0.000000000,0.775048134
1714649311.881536,1.118034122,0.707107621,0.500002672,0.500000297,1.000000594,0.500000297,0.000000000,0.775048138
1714649311.981595,1.118034122,0.707107624,0.500002681,0.500000298,1.000000596,0.500000298,0.000000000,0.775048142
1714649312.081624,1.118034122,0.707107626,0.500002688,0.500000299,1.000000597,0.500000299,0.000000000,0.775048145
1714649312.181546,1.118034123,0.707107628,0.500002694,0.500000299,1.000000599,0.500000299,0.000000000,0.775048148
1714649312.281577,1.118034123,0.707107629,0.500002698,0.500000300,1.000000600,0.500000300,0.000000000,0.775048150
1714649312.383495,1.118034123,0.707107259,0.500001876,0.500000075,1.000000338,0.500000300,0.000000000,0.775047753
1714649312.481584,1.118034123,0.707107631,0.500002704,0.500000300,1.000000601,0.500000300,0.000000000,0.775048152
1714649312.581629,1.118034123,0.707107631,0.500002704,0.500000300,1.000000601,0.500000300,0.000000000,0.775048153
1714649312.681601,1.118034123,0.707107631,0.500002703,0.500000300,1.000000601,0.500000300,0.000000000,0.775048152
1714649312.781916,1.118034123,0.707107259,0.500001876,0.500000075,1.000000338,0.500000300,0.000000000,0.775047753
1714649312.881782,1.118034123,0.707107258,0.500001874,0.500000075,1.000000337,0.500000300,0.000000000,0.775047751
1714649312.981712,1.118034123,0.707107628,0.500002693,0.500000299,1.000000598,0.500000299,0.000000000,0.775048148
1714649313.082437,1.118034022,0.707107256,0.500001866,0.500000299,1.000000597,0.500000299,0.000000000,0.775047715
1714649313.182614,1.118034122,0.707107255,0.500001861,0.500000074,1.000000335,0.500000298,0.000000000,0.775047746
1714649313.281530,1.118034122,0.707107621,0.500002672,0.500000297,1.000000594,0.500000297,0.000000000,0.775048138
1714649313.383626,1.118034022,0.707107252,0.500001849,0.500000296,1.000000592,0.500000296,0.000000000,0.775047707
1714649313.481581,1.118034121,0.707107615,0.500002652,0.500000295,1.000000589,0.500000295,0.000000000,0.775048129
1714649313.581575,1.118034120,0.707107611,0.500002640,0.500000293,1.000000587,0.500000293,0.000000000,0.775048124
1714649313.682472,1.118034119,0.707107246,0.500001824,0.500000073,1.000000328,0.500000292,0.000000000,0.775047730
1714649313.782057,1.118034021,0.707107243,0.500001814,0.500000290,1.000000581,0.500000290,0.000000000,0.775047693
1714649313.882655,1.118034118,0.707107240,0.500001804,0.500000072,1.000000325,0.500000288,0.000000000,0.775047721
1714649313.981617,1.118034117,0.707107592,0.500002581,0.500000287,1.000000573,0.500000287,0.000000000,0.775048097
1714649314.081545,1.118034116,0.707107234,0.500002562,0.500000071,1.000000569,0.500000640,0.000000000,0.775047971
1714649314.181586,1.118034115,0.707107231,0.500002542,0.500000071,1.000000565,0.500000635,0.000000000,0.775047963
1714649314.281621,1.118034114,0.707107574,0.500002521,0.500000280,1.000000560,0.500000280,0.000000000,0.775048070
1714649314.381626,1.118034113,0.707107567,0.500002499,0.500000278,1.000000555,0.500000277,0.000000000,0.775048059
1714649314.481692,1.118034112,0.707107559,0.500002475,0.500000275,1.000000550,0.500000275,0.000000000,0.775048049
1714649314.581555,1.118034111,0.707107552,0.500002451,0.500000272,1.000000544,0.500000272,0.000000000,0.775048038
1714649314.681652,1.118034109,0.707107544,0.500002426,0.500000270,1.000000539,0.500000269,0.000000000,0.775048026
1714649314.781741,1.118034108,0.707107535,0.500002398,0.500000266,1.000000533,0.500000266,0.000000000,0.775048014
1714649314.881702,1.118034107,0.707107526,0.500002370,0.500000263,1.000000526,0.500000263,0.000000000,0.775048001
1714649314.983551,1.118034105,0.707107517,0.500002340,0.500000260,1.000000520,0.500000260,0.000000000,0.775047988
1714649315.081686,1.118034017,0.707107190,0.500001605,0.500000257,1.000000513,0.500000257,0.000000000,0.775047604
1714649315.183530,1.118034102,0.707107185,0.500001584,0.500000063,1.000000285,0.500000253,0.000000000,0.775047624
1714649315.281603,1.118034101,0.707107489,0.500002252,0.500000250,1.000000500,0.500000250,0.000000000,0.775047947
1714649315.381833,1.118034099,0.707107479,0.500001542,0.500000247,1.000000277,0.500000062,0.000000000,0.775047707
1714649315.482220,1.118034098,0.707107469,0.500001519,0.500000243,1.000000273,0.500000061,0.000000000,0.775047695
1714649315.583479,1.118034096,0.707107459,0.500002155,0.500000239,1.000000479,0.500000239,0.000000000,0.775047903
1714649315.681621,1.118034094,0.707107449,0.500001474,0.500000236,1.000000265,0.500000059,0.000000000,0.775047672
1714649315.781601,1.118034093,0.707107439,0.500002090,0.500000232,1.000000464,0.500000232,0.000000000,0.775047874
1714649315.882407,1.118034091,0.707107428,0.500002056,0.500000228,1.000000457,0.500000228,0.000000000,0.775047858
1714649315.981530,1.118034014,0.707107139,0.500001403,0.500000225,1.000000449,0.500000224,0.000000000,0.775047518
1714649316.081644,1.118034088,0.707107406,0.500001986,0.500000221,1.000000441,0.500000220,0.000000000,0.775047826
1714649316.181542,1.118034086,0.707107126,0.500001355,0.500000054,1.000000244,0.500000217,0.000000000,0.775047522
1714649316.282820,1.118034084,0.707107383,0.500001914,0.500000213,1.000000425,0.500000212,0.000000000,0.775047794
1714649316.381612,1.118034082,0.707107371,0.500001876,0.500000208,1.000000417,0.500000208,0.000000000,0.775047777
1714649316.481941,1.118034080,0.707107359,0.500002501,0.500000204,1.000000638,0.500000459,0.000000000,0.775047980
1714649316.581845,1.118034078,0.707107346,0.500002443,0.500000200,1.000000623,0.500000448,0.000000000,0.775047956
1714649316.683374,1.118034185,0.707107644,0.500002389,0.500000195,1.000000389,0.500000195,0.000000000,0.775048073
1714649316.781780,1.118034074,0.707107320,0.500001714,0.500000190,1.000000381,0.500000190,0.000000000,0.775047703
1714649316.883362,1.118034072,0.707107307,0.500002275,0.500000186,1.000000580,0.500000417,0.000000000,0.775047885
1714649316.983625,1.118034070,0.707107294,0.500002217,0.500000181,1.000000565,0.500000407,0.000000000,0.775047860
1714649317.082340,1.118034068,0.707107561,0.500002160,0.500000397,1.000000551,0.500000176,0.000000000,0.775047930
1714649317.181676,1.118034162,0.707107267,0.500002102,0.500000043,1.000000343,0.500000385,0.000000000,0.775047844
1714649317.283544,1.118034064,0.707107255,0.500001505,0.500000167,1.000000334,0.500000167,0.000000000,0.775047608
1714649317.383244,1.118034062,0.707107242,0.500001992,0.500000163,1.000000508,0.500000365,0.000000000,0.775047765
1714649317.483137,1.118034060,0.707107480,0.500001934,0.500000355,1.000000493,0.500000157,0.000000000,0.775047824
1714649317.581829,1.118034057,0.707107215,0.500001378,0.500000153,1.000000306,0.500000153,0.000000000,0.775047550
1714649317.681646,1.118034055,0.707107202,0.500001338,0.500000149,1.000000297,0.500000148,0.000000000,0.775047532
1714649317.782591,1.118034053,0.707107189,0.500001296,0.500000144,1.000000288,0.500000144,0.000000000,0.775047513
1714649317.881738,1.118034051,0.707107176,0.500001255,0.500000139,1.000000279,0.500000139,0.000000000,0.775047494
1714649317.981943,1.118034049,0.707107164,0.500001217,0.500000135,1.000000270,0.500000135,0.000000000,0.775047477
1714649318.082591,1.118034047,0.707107152,0.500001177,0.500000131,1.000000261,0.500000131,0.000000000,0.775047459
1714649318.183547,1.118034045,0.707107139,0.500001549,0.500000127,1.000000395,0.500000284,0.000000000,0.775047578
1714649318.281707,1.118034044,0.707107127,0.500001100,0.500000122,1.000000244,0.500000122,0.000000000,0.775047424
1714649318.382826,1.118034042,0.707107115,0.500001444,0.500000118,1.000000368,0.500000265,0.000000000,0.775047534
1714649318.481902,1.118034040,0.707107103,0.500001023,0.500000114,1.000000227,0.500000113,0.000000000,0.775047389
1714649318.581714,1.118034038,0.707107091,0.500000986,0.500000110,1.000000219,0.500000109,0.000000000,0.775047372
1714649318.681714,1.118034036,0.707107080,0.500000951,0.500000106,1.000000211,0.500000105,0.000000000,0.775047356
1714649318.781749,1.118034091,0.707107069,0.500001244,0.500000025,1.000000203,0.500000228,0.000000000,0.775047468
1714649318.882978,1.118034033,0.707107058,0.500000881,0.500000098,1.000000195,0.500000098,0.000000000,0.775047324
1714649318.982429,1.118034031,0.707106931,0.500000588,0.500000024,1.000000106,0.500000094,0.000000000,0.775047183
1714649319.081562,1.118034029,0.707107037,0.500000814,0.500000090,1.000000181,0.500000090,0.000000000,0.775047294
1714649319.181545,1.118034028,0.707107026,0.500000779,0.500000087,1.000000173,0.500000086,0.000000000,0.775047278
1714649319.282304,1.118034026,0.707106913,0.500000519,0.500000021,1.000000093,0.500000083,0.000000000,0.775047153
1714649319.382185,1.118034069,0.707107133,0.500000975,0.500000079,1.000000159,0.500000079,0.000000000,0.775047392
1714649319.482355,1.118034023,0.707106996,0.500000683,0.500000076,1.000000151,0.500000076,0.000000000,0.775047234
1714649319.581546,1.118034021,0.707106986,0.500000651,0.500000072,1.000000144,0.500000072,0.000000000,0.775047219
1714649319.681731,1.118034020,0.707106976,0.500000620,0.500000069,1.000000138,0.500000069,0.000000000,0.775047205
1714649319.782488,1.118034055,0.707107072,0.500000803,0.500000066,1.000000131,0.500000065,0.000000000,0.775047310
1714649319.881660,1.118034017,0.707106958,0.500000560,0.500000062,1.000000124,0.500000062,0.000000000,0.775047178
1714649319.981545,1.118034015,0.707106949,0.500000532,0.500000059,1.000000118,0.500000059,0.000000000,0.775047165
1714649320.081656,1.118034014,0.707106941,0.500000506,0.500000056,1.000000112,0.500000056,0.000000000,0.775047154
1714649320.182462,1.118034013,0.707106932,0.500000479,0.500000053,1.000000106,0.500000053,0.000000000,0.775047141
1714649320.283063,1.118034040,0.707106924,0.500000617,0.500000013,1.000000100,0.500000113,0.000000000,0.775047194
1714649320.382703,1.118034010,0.707106917,0.500000584,0.500000048,1.000000149,0.500000107,0.000000000,0.775047170
1714649320.481782,1.118034009,0.707106909,0.500000405,0.500000045,1.000000090,0.500000045,0.000000000,0.775047108
1714649320.582517,1.118034008,0.707106902,0.500000384,0.500000043,1.000000085,0.500000042,0.000000000,0.775047098
1714649320.683074,1.118034007,0.707106895,0.500000363,0.500000040,1.000000080,0.500000040,0.000000000,0.775047088
1714649320.782969,1.118034006,0.707106889,0.500000239,0.500000038,1.000000043,0.500000009,0.000000000,0.775047045
1714649320.881572,1.118034005,0.707106884,0.500000326,0.500000036,1.000000072,0.500000036,0.000000000,0.775047072
1714649320.981571,1.118034004,0.707106836,0.500000214,0.500000009,1.000000038,0.500000034,0.000000000,0.775047018
1714649321.081630,1.118034003,0.707106833,0.500000203,0.500000008,1.000000036,0.500000032,0.000000000,0.775047013
1714649321.181591,1.118034002,0.707106868,0.500000275,0.500000031,1.000000061,0.500000030,0.000000000,0.775047049
1714649321.281967,1.118034002,0.707106863,0.500000180,0.500000029,1.000000032,0.500000007,0.000000000,0.775047015
1714649321.381643,1.118034001,0.707106858,0.500000245,0.500000027,1.000000054,0.500000027,0.000000000,0.775047035
1714649321.481536,1.118034000,0.707106854,0.500000231,0.500000026,1.000000051,0.500000026,0.000000000,0.775047028
1714649321.582590,1.118034013,0.707106849,0.500000215,0.500000006,1.000000027,0.500000024,0.000000000,0.775047025
1714649321.682170,1.118033999,0.707106844,0.500000200,0.500000022,1.000000044,0.500000022,0.000000000,0.775047014
1714649321.781580,1.118033998,0.707106840,0.500000187,0.500000021,1.000000041,0.500000021,0.000000000,0.775047008
1714649321.881615,1.118033997,0.707106836,0.500000173,0.500000019,1.000000038,0.500000019,0.000000000,0.775047002
1714649321.981597,1.118033997,0.707106832,0.500000160,0.500000018,1.000000036,0.500000018,0.000000000,0.775046996
1714649322.081678,1.118033996,0.707106828,0.500000201,0.500000016,1.000000051,0.500000037,0.000000000,0.775047008
1714649322.181963,1.118033996,0.707106805,0.500000095,0.500000004,1.000000017,0.500000015,0.000000000,0.775046965
1714649323.486332,1.118034122,0.707106991,0.500000005,0.500000000,1.000000189,0.500000378,0.000000000,0.775047039
1714649323.581800,1.118033991,0.707106793,0.500000036,0.500000004,1.000000008,0.500000004,0.000000000,0.775046940
1714649323.681660,1.118033990,0.707106791,0.500000032,0.500000004,1.000000007,0.500000004,0.000000000,0.775046938
1714649323.782212,1.118033989,0.707106786,0.500000020,0.500000003,1.000000006,0.500000003,0.000000000,0.775046932
1714649323.881626,1.118033990,0.707106789,0.500000026,0.500000003,1.000000006,0.500000003,0.000000000,0.775046935
1714649323.981721,1.118033990,0.707106788,0.500000031,0.500000003,1.000000008,0.500000006,0.000000000,0.775046936
1714649324.083227,1.118033990,0.707106787,0.500000020,0.500000002,1.000000004,0.500000002,0.000000000,0.775046932
1714649324.181612,1.118033990,0.707106787,0.500000018,0.500000002,1.000000004,0.500000002,0.000000000,0.775046931
1714649324.281619,1.118033990,0.707106786,0.500000015,0.500000002,1.000000003,0.500000002,0.000000000,0.775046930
1714649324.381604,1.118033989,0.707106785,0.500000013,0.500000001,1.000000003,0.500000001,0.000000000,0.775046929
1714649324.482051,1.118033989,0.707106783,0.500000008,0.500000000,1.000000001,0.500000001,0.000000000,0.775046927
1714649324.582374,1.118033989,0.707106784,0.500000010,0.500000001,1.000000002,0.500000001,0.000000000,0.775046928
1714649324.681618,1.118033989,0.707106784,0.500000009,0.500000001,1.000000002,0.500000001,0.000000000,0.775046927
1714649324.781559,1.118033989,0.707106783,0.500000005,0.500000001,1.000000002,0.500000001,0.000000000,0.775046926
1714649324.881798,1.118033530,0.707106264,0.499999958,0.499999957,0.999999467,0.499999516,0.000000000,0.775046584
1714649324.981579,1.118022393,0.707095227,0.499998546,0.499998211,0.999987801,0.499989689,0.000000000,0.775038722
1714649325.081635,1.117976768,0.707051502,0.499992348,0.499990366,0.999941453,0.499951524,0.000000000,0.775006873
1714649325.181655,1.117863704,0.706945226,0.499976702,0.499969566,0.999827963,0.499859682,0.000000000,0.774928544
1714649325.281758,1.117667232,0.706763499,0.499949587,0.499930955,0.999631849,0.499703708,0.000000000,0.774793439
1714649325.382742,1.117370361,0.706491840,0.499906885,0.499871257,0.999343484,0.499477351,0.000000000,0.774589695
1714649325.482802,1.116931191,0.706102562,0.499848391,0.499770631,0.998909558,0.499146944,0.000000000,0.774294048
1714649325.581749,1.116353954,0.705574600,0.499771468,0.499650784,0.998338580,0.498700483,0.000000000,0.773900007
1714649325.681647,1.115616273,0.704917368,0.499677811,0.499483943,0.997591618,0.498123604,0.000000000,0.773403817
1714649325.781589,1.114706560,0.704118828,0.499561208,0.499267881,0.996686242,0.497437356,0.000000000,0.772795532
1714649325.881590,1.113618763,0.703182303,0.499424283,0.498995264,0.995604357,0.496630027,0.000000000,0.772075116
1714649325.981659,1.112350587,0.702114831,0.499267916,0.498661541,0.994345329,0.495705603,0.000000000,0.771244445
1714649326.081644,1.110901514,0.700924287,0.499092773,0.498265459,0.992912165,0.494668685,0.000000000,0.770306191
1714649326.181674,1.109271381,0.699613343,0.498898990,0.497810400,0.991309290,0.493520728,0.000000000,0.769261238
1714649326.281552,1.107420567,0.698177791,0.498694222,0.497263382,0.989465820,0.492224085,0.000000000,0.768097526
1714649326.381681,1.105208659,0.696423088,0.498423469,0.496661097,0.987360262,0.490723466,0.000000000,0.766685072
1714649326.483228,1.103001420,0.694740009,0.498167401,0.496011106,0.985231298,0.489249142,0.000000000,0.765302943
1714649326.582741,1.100606297,0.692957935,0.497879769,0.495282612,0.982968157,0.487722593,0.000000000,0.763814667
1714649326.683294,1.098027044,0.691104215,0.497582902,0.494458953,0.980477699,0.486068606,0.000000000,0.762238054
1714649326.782950,1.095330997,0.689186688,0.497295626,0.493575501,0.977810244,0.484303508,0.000000000,0.760604437
1714649326.882175,1.092479210,0.687168942,0.496953830,0.492646381,0.975097277,0.482544458,0.000000000,0.758867327
1714649326.981631,1.089421250,0.685046898,0.496632886,0.491608521,0.972063939,0.480583353,0.000000000,0.757033678
1714649327.081590,1.086084253,0.682819112,0.496275243,0.490419028,0.968809882,0.478562797,0.000000000,0.755059536
1714649327.181551,1.082581608,0.680540594,0.495910599,0.489137264,0.965389930,0.476479046,0.000000000,0.753010934
1714649327.281999,1.079050579,0.678302727,0.495533202,0.487806548,0.962010585,0.474492004,0.000000000,0.750962169
1714649327.381578,1.075364186,0.676030691,0.495190875,0.486369873,0.958342760,0.472336972,0.000000000,0.748861917
1714649327.481563,1.071383316,0.673664975,0.494786419,0.484754643,0.954528378,0.470226193,0.000000000,0.746611570
1714649327.581590,1.067429721,0.671342500,0.494440128,0.483134771,0.950587413,0.468008312,0.000000000,0.744404116
1714649327.682239,1.063191025,0.668932452,0.494053855,0.481343522,0.946436803,0.465769444,0.000000000,0.742059111
1714649327.781667,1.058646330,0.666419619,0.493651901,0.479374949,0.941988563,0.463432238,0.000000000,0.739572617
1714649327.881611,1.054307431,0.664093658,0.493280039,0.477447617,0.937749274,0.461269032,0.000000000,0.737227043
1714649327.981571,1.049852912,0.661784136,0.492879427,0.475416986,0.933487828,0.459199215,0.000000000,0.734838825
1714649328.081905,1.045298478,0.659475624,0.492509528,0.473306545,0.929044801,0.457050454,0.000000000,0.732427877
1714649328.182952,1.040653775,0.657190687,0.492143236,0.471107629,0.924511990,0.454919676,0.000000000,0.729995899
1714649328.281535,1.036109034,0.655016890,0.491829377,0.468916030,0.919990569,0.452808466,0.000000000,0.727651767
1714649328.381704,1.031284965,0.652779523,0.491474830,0.466547425,0.915296181,0.450726934,0.000000000,0.725179773
1714649328.483087,1.026083766,0.650487248,0.491112265,0.463900188,0.910238730,0.448597501,0.000000000,0.722561093
1714649328.582369,1.021001814,0.648232703,0.490720478,0.461362118,0.905404895,0.446593582,0.000000000,0.719984998
1714649328.683470,1.016065941,0.646186117,0.490437874,0.458765243,0.900514432,0.444608364,0.000000000,0.717563310
1714649328.783317,1.010860072,0.643994405,0.490064462,0.456092247,0.895572918,0.442672749,0.000000000,0.714972980
1714649328.882331,1.005696007,0.641955006,0.489792337,0.453338877,0.890489997,0.440707361,0.000000000,0.712481116
1714649328.982259,1.000478270,0.639943004,0.489491232,0.450532197,0.885464163,0.438864433,0.000000000,0.709970836
1714649329.081609,0.994587918,0.637740029,0.489166708,0.447321590,0.879797184,0.436854780,0.000000000,0.707164885
1714649329.181728,0.989082259,0.635742814,0.488880600,0.444282785,0.874505890,0.435040903,0.000000000,0.704568558
1714649329.281692,0.983641902,0.633765894,0.488567327,0.441311080,0.869397721,0.433346370,0.000000000,0.701991708
1714649329.382121,0.978170966,0.631931158,0.488322022,0.438192289,0.864167073,0.431702441,0.000000000,0.699474715
1714649329.481798,0.972776596,0.630169004,0.488136011,0.435116237,0.858938064,0.430045997,0.000000000,0.697027204
1714649329.582530,0.967368497,0.628388818,0.487872914,0.432050481,0.853898622,0.428563102,0.000000000,0.694543410
1714649329.683071,0.961951138,0.626679659,0.487673290,0.428938026,0.848763199,0.427064409,0.000000000,0.692101362
1714649329.781579,0.956737018,0.625111456,0.487548169,0.425903531,0.843741789,0.425614116,0.000000000,0.689798881
1714649329.881722,0.951288636,0.623442897,0.487336608,0.422770827,0.838716032,0.424268603,0.000000000,0.687356047
1714649329.981752,0.945830952,0.621845798,0.487189016,0.419600713,0.833607562,0.422913250,0.000000000,0.684955255
1714649330.083477,0.940376902,0.620283480,0.487058385,0.416424832,0.828516416,0.421600225,0.000000000,0.682572923
