__time,/distances/data[0],/distances/data[1],/distances/data[2],/distances/data[3],/distances/data[4],/distances/data[5],/distances/layout/data_offset,AvgBoidDistance
1714651817.574160,0.807271536,0.587946224,0.594985918,0.560817164,0.602741845,0.831205298,0.000000000,0.663401226
1714651817.674807,0.807235600,0.588106070,0.595105215,0.561038072,0.602786447,0.831367662,0.000000000,0.663482295
1714651817.774028,0.807193379,0.588268338,0.595219782,0.561273974,0.602823397,0.831530862,0.000000000,0.663560500
1714651817.874277,0.807151266,0.588421680,0.595367828,0.561504366,0.602928522,0.831758586,0.000000000,0.663646925
1714651817.974449,0.807107909,0.588585044,0.595446060,0.561737748,0.602903425,0.831860289,0.000000000,0.663713004
1714651818.074214,0.807062797,0.588753902,0.595565672,0.561953301,0.602952851,0.832025610,0.000000000,0.663794124
1714651818.174065,0.807011478,0.588869685,0.595716013,0.562132130,0.603066849,0.832182100,0.000000000,0.663865725
1714651818.274012,0.806976689,0.589102955,0.595779745,0.562333737,0.603096695,0.832318101,0.000000000,0.663953130
1714651818.374029,0.806884964,0.589208305,0.595911445,0.562540530,0.603120269,0.832450122,0.000000000,0.664001571
1714651818.474808,0.806814084,0.589434987,0.595974435,0.562765999,0.603074716,0.832578746,0.000000000,0.664074502
1714651818.574471,0.806739061,0.589608953,0.596081182,0.562954792,0.603107153,0.832709882,0.000000000,0.664143065
1714651818.673947,0.806653642,0.589794103,0.596228005,0.563136469,0.603213595,0.832900471,0.000000000,0.664225250
1714651818.774667,0.806553824,0.589928396,0.596329140,0.563297342,0.603236028,0.832939169,0.000000000,0.664270453
1714651818.875125,0.806447445,0.590164498,0.596378391,0.563500147,0.603172102,0.833024246,0.000000000,0.664330111
1714651818.974176,0.806337838,0.590329525,0.596462448,0.563668669,0.603179127,0.833107751,0.000000000,0.664376604
1714651819.074789,0.806226716,0.590485493,0.596584415,0.563819206,0.603265182,0.833253894,0.000000000,0.664432208
1714651819.174022,0.806102418,0.590647525,0.596630430,0.563963135,0.603206485,0.833252751,0.000000000,0.664460124
1714651819.275387,0.805960869,0.590812902,0.596705681,0.564107004,0.603212814,0.833304208,0.000000000,0.664493151
1714651819.374960,0.805806737,0.590972321,0.596766259,0.564257426,0.603206975,0.833339582,0.000000000,0.664515106
1714651819.475470,0.805642553,0.591126826,0.596822988,0.564414275,0.603197191,0.833368384,0.000000000,0.664530789
1714651819.573977,0.805510362,0.591273107,0.596882562,0.564527889,0.603265829,0.833393100,0.000000000,0.664555343
1714651819.675634,0.805312624,0.591412010,0.596981573,0.564681165,0.603265540,0.833477574,0.000000000,0.664568736
1714651819.774099,0.805123057,0.591559723,0.597040585,0.564804499,0.603261617,0.833476105,0.000000000,0.664574455
1714651819.874016,0.804921653,0.591699896,0.597086395,0.564930242,0.603248556,0.833454032,0.000000000,0.664569315
1714651819.974058,0.804752072,0.591826803,0.597087023,0.565028496,0.603230652,0.833353627,0.000000000,0.664555300
1714651820.074354,0.804541780,0.591946919,0.597127031,0.565158431,0.603213025,0.833318816,0.000000000,0.664538577
1714651820.174053,0.804292427,0.592065133,0.597175269,0.565312953,0.603129866,0.833280601,0.000000000,0.664510943
1714651820.273960,0.804068964,0.592180741,0.597224806,0.565425375,0.603125750,0.833230743,0.000000000,0.664491503
1714651820.373995,0.803868799,0.592287737,0.597263908,0.565499769,0.603189868,0.833163153,0.000000000,0.664473482
1714651820.473963,0.803592475,0.592382118,0.597286048,0.565648197,0.603096508,0.833080030,0.000000000,0.664420213
1714651820.576125,0.803382827,0.592449169,0.597293306,0.565754336,0.603078163,0.833005608,0.000000000,0.664375100
1714651820.674065,0.803125332,0.592519468,0.597299666,0.565885286,0.603060346,0.832915871,0.000000000,0.664314822
1714651820.773973,0.802863063,0.592582068,0.597309498,0.566011601,0.603053551,0.832824157,0.000000000,0.664251543
1714651820.874048,0.802595439,0.592639342,0.597320281,0.566130533,0.603053496,0.832723268,0.000000000,0.664185021
1714651820.974490,0.802349363,0.592691763,0.597322164,0.566210702,0.603120574,0.832609327,0.000000000,0.664121097
1714651821.074661,0.802049380,0.592739470,0.597314559,0.566375378,0.603035204,0.832492019,0.000000000,0.664034470
1714651821.174040,0.801760242,0.592727110,0.597351833,0.566484849,0.603089114,0.832364088,0.000000000,0.663946395
1714651821.274098,0.801481064,0.592842784,0.597305188,0.566634393,0.603077924,0.832244536,0.000000000,0.663876345
1714651821.374428,0.801186229,0.592890202,0.597311144,0.566780158,0.603077708,0.832123223,0.000000000,0.663795859
1714651821.473991,0.800877892,0.592870715,0.597369286,0.566922086,0.603082314,0.831993342,0.000000000,0.663705964
1714651821.573988,0.800587063,0.592982020,0.597325133,0.567070576,0.603079957,0.831854053,0.000000000,0.663631405
1714651821.674029,0.800259395,0.592967022,0.597375363,0.567242184,0.603068686,0.831706068,0.000000000,0.663533927
1714651821.773952,0.799958607,0.593080886,0.597325307,0.567420085,0.603060731,0.831567470,0.000000000,0.663454933
1714651821.874027,0.799637116,0.593127774,0.597336356,0.567606284,0.603064190,0.831424893,0.000000000,0.663367082
1714651821.973982,0.799312245,0.593097606,0.597399308,0.567781694,0.603068165,0.831276048,0.000000000,0.663269720
1714651822.075459,0.798979691,0.593111805,0.597376441,0.567953735,0.603046587,0.831110980,0.000000000,0.663155979
1714651822.174525,0.798645171,0.593114765,0.597320605,0.568129758,0.602995458,0.830942270,0.000000000,0.663026847
1714651822.274165,0.798310505,0.593166054,0.597182639,0.568355195,0.602859115,0.830783372,0.000000000,0.662886399
