__time,/distances/data[0],/distances/data[1],/distances/data[2],/distances/data[3],/distances/data[4],/distances/data[5],/distances/layout/data_offset,AvgBoidDistance
1714651054.920483,0.697829500,0.933920907,0.679211238,0.709035198,0.947841438,0.642360456,0.000000000,0.770320548
1714651055.019765,0.697835334,0.933675176,0.679148364,0.709115176,0.947762400,0.642462554,0.000000000,0.770219625
1714651055.119371,0.697837179,0.933427386,0.679083599,0.709189235,0.947679383,0.642571937,0.000000000,0.770116055
1714651055.220295,0.697870153,0.933148902,0.678968340,0.709264379,0.947583265,0.642715944,0.000000000,0.769995798
1714651055.319226,0.697847526,0.932891311,0.678951331,0.709328191,0.947484389,0.642870187,0.000000000,0.769896723
1714651055.420673,0.697841678,0.932638431,0.678892280,0.709385497,0.947377614,0.643020745,0.000000000,0.769790796
1714651055.519298,0.697823774,0.932388323,0.678834262,0.709440861,0.947264228,0.643163729,0.000000000,0.769682120
1714651055.619258,0.697773175,0.932123641,0.678822061,0.709496611,0.947139282,0.643321432,0.000000000,0.769572959
1714651055.719246,0.697776646,0.931844052,0.678772345,0.709546653,0.947059957,0.643523940,0.000000000,0.769464348
1714651055.819255,0.697761594,0.931585835,0.678683301,0.709587418,0.946882474,0.643699172,0.000000000,0.769343577
1714651055.919244,0.697731537,0.931319581,0.678678836,0.709611824,0.946795106,0.643919702,0.000000000,0.769243318
1714651056.019249,0.697666253,0.931058536,0.678604305,0.709599909,0.946651297,0.644071572,0.000000000,0.769109698
1714651056.120875,0.697575175,0.930801417,0.678463661,0.709559831,0.946453425,0.644157531,0.000000000,0.768946751
1714651056.219275,0.697460973,0.930531579,0.678395803,0.709490538,0.946338945,0.644268235,0.000000000,0.768796118
1714651056.320915,0.697344088,0.930280333,0.678223565,0.709400944,0.946126374,0.644320009,0.000000000,0.768615995
1714651056.419225,0.697219788,0.930037321,0.678087673,0.709293411,0.945956957,0.644381045,0.000000000,0.768448261
1714651056.519254,0.697077402,0.929786255,0.677982026,0.709171732,0.945821297,0.644449587,0.000000000,0.768281894
1714651056.619230,0.696930224,0.929540736,0.677773036,0.709052572,0.945588729,0.644446508,0.000000000,0.768081332
1714651056.720669,0.696777510,0.929288208,0.677602195,0.708928810,0.945400591,0.644447734,0.000000000,0.767889304
1714651056.819394,0.696617253,0.929023493,0.677415674,0.708790134,0.945201076,0.644439229,0.000000000,0.767685473
1714651056.919271,0.696443763,0.928767036,0.677280260,0.708616775,0.945008098,0.644456193,0.000000000,0.767497020
1714651057.019254,0.696307752,0.928520599,0.677045943,0.708493394,0.944794556,0.644417649,0.000000000,0.767291431
1714651057.119217,0.696150705,0.928266774,0.676899811,0.708349943,0.944629034,0.644417268,0.000000000,0.767105763
1714651057.219260,0.696004689,0.928017984,0.676654573,0.708226554,0.944368328,0.644346834,0.000000000,0.766892415
1714651057.319314,0.695867147,0.927763583,0.676508156,0.708108772,0.944211880,0.644322918,0.000000000,0.766712962
1714651057.420205,0.695746539,0.927522943,0.676271933,0.707996538,0.943960972,0.644244821,0.000000000,0.766513805
1714651057.519229,0.695629525,0.927272053,0.676077500,0.707879916,0.943746305,0.644195803,0.000000000,0.766326359
1714651057.619230,0.695525196,0.927031817,0.675891543,0.707777713,0.943533046,0.644147171,0.000000000,0.766149518
1714651057.719317,0.695431205,0.926792314,0.675757777,0.707696517,0.943375763,0.644118536,0.000000000,0.765993765
1714651057.819736,0.695352147,0.926557333,0.675530599,0.707636530,0.943122028,0.644020497,0.000000000,0.765813360
1714651057.919302,0.695287212,0.926320840,0.675358003,0.707585206,0.942926990,0.643952375,0.000000000,0.765655352
1714651058.021117,0.695239367,0.926092436,0.675197354,0.707537306,0.942737240,0.643893951,0.000000000,0.765509719
1714651058.119306,0.695232434,0.925866395,0.675048526,0.707497227,0.942600063,0.643873265,0.000000000,0.765382452
1714651058.219272,0.695187428,0.925652364,0.674898859,0.707476011,0.942357858,0.643795038,0.000000000,0.765246217
1714651058.319253,0.695178328,0.925424826,0.674764309,0.707447454,0.942176992,0.643773265,0.000000000,0.765122488
1714651058.420235,0.695182059,0.925222847,0.674642432,0.707490715,0.942010220,0.643691848,0.000000000,0.765015780
1714651058.519272,0.695173803,0.925014751,0.674577892,0.707481844,0.941857844,0.643678081,0.000000000,0.764922149
1714651058.619362,0.695236782,0.924827804,0.674486254,0.707535084,0.941762453,0.643652906,0.000000000,0.764850280
1714651058.719333,0.695290138,0.924645256,0.674360420,0.707569527,0.941563050,0.643609885,0.000000000,0.764765271
1714651058.819957,0.695351738,0.924468163,0.674294920,0.707617261,0.941427368,0.643603939,0.000000000,0.764704940
1714651058.919678,0.695419425,0.924288659,0.674287695,0.707680568,0.941355209,0.643632387,0.000000000,0.764665259
1714651059.019964,0.695494916,0.924115409,0.674206306,0.707752145,0.941185207,0.643602206,0.000000000,0.764605544
1714651059.120389,0.695588367,0.923941254,0.674182561,0.707829791,0.941074383,0.643616787,0.000000000,0.764570727
1714651059.219970,0.695667286,0.923788628,0.674219633,0.707906716,0.940976849,0.643653447,0.000000000,0.764558515
1714651059.319346,0.695812168,0.923646885,0.674187044,0.707991370,0.940887336,0.643709227,0.000000000,0.764548699
1714651059.420237,0.695939876,0.923502460,0.674214852,0.708087116,0.940801889,0.643778723,0.000000000,0.764552396
1714651059.519239,0.696068835,0.923355130,0.674260177,0.708192423,0.940724651,0.643855525,0.000000000,0.764561381
1714651059.620510,0.696205246,0.923207766,0.674323437,0.708305202,0.940655508,0.643942398,0.000000000,0.764578816
1714651059.719327,0.696321942,0.923069752,0.674444092,0.708388577,0.940597377,0.644077318,0.000000000,0.764611929
1714651059.820787,0.696511193,0.922951599,0.674499284,0.708526597,0.940544674,0.644174643,0.000000000,0.764654025
1714651059.920727,0.696677537,0.922843177,0.674646323,0.708639370,0.940552179,0.644350211,0.000000000,0.764722346
1714651060.019846,0.696843872,0.922735424,0.674738419,0.708754566,0.940465399,0.644486959,0.000000000,0.764772572
1714651060.119499,0.697007569,0.922624051,0.674885514,0.708873269,0.940435368,0.644659828,0.000000000,0.764839044
1714651060.219249,0.697180895,0.922508224,0.675093424,0.709000203,0.940458632,0.644880722,0.000000000,0.764927515
1714651060.319217,0.697356099,0.922406685,0.675244680,0.709120874,0.940392246,0.645063834,0.000000000,0.765002488
1714651060.421494,0.697551688,0.922313923,0.675452387,0.709246252,0.940379051,0.645307610,0.000000000,0.765105999
1714651060.519285,0.697743871,0.922232732,0.675664313,0.709365126,0.940371397,0.645563975,0.000000000,0.765213639
1714651060.620304,0.697931434,0.922149484,0.675892183,0.709479617,0.940367875,0.645834301,0.000000000,0.765324367
1714651060.719257,0.698119382,0.922057005,0.676145722,0.709593312,0.940367726,0.646119476,0.000000000,0.765440703
1714651060.819274,0.698296919,0.921968804,0.676407069,0.709696405,0.940369695,0.646399404,0.000000000,0.765557597
1714651060.920629,0.698495729,0.921882818,0.676708510,0.709804289,0.940371174,0.646719880,0.000000000,0.765695686
1714651061.019268,0.698663999,0.921812725,0.677034737,0.709880419,0.940369370,0.647064679,0.000000000,0.765837153
1714651061.119197,0.698891620,0.921749634,0.677329416,0.709993688,0.940405407,0.647387412,0.000000000,0.765990223
1714651061.219305,0.699077135,0.921681363,0.677600969,0.710072054,0.940359503,0.647693531,0.000000000,0.766119822
1714651061.320576,0.699246020,0.921604295,0.677901773,0.710135596,0.940356776,0.648017012,0.000000000,0.766250696
1714651061.419249,0.699404902,0.921523451,0.678211408,0.710185218,0.940355492,0.648338071,0.000000000,0.766379920
1714651061.519256,0.699574669,0.921442230,0.678576972,0.710227268,0.940390156,0.648712313,0.000000000,0.766531290
1714651061.620960,0.699731940,0.921377091,0.678868456,0.710256535,0.940341516,0.649021863,0.000000000,0.766659162
1714651061.719348,0.699896941,0.921310194,0.679222598,0.710277623,0.940363251,0.649394673,0.000000000,0.766809911
1714651061.819219,0.700045781,0.921237525,0.679541972,0.710288449,0.940344604,0.649733536,0.000000000,0.766941759
1714651061.919266,0.700189835,0.921149737,0.679882229,0.710292150,0.940324401,0.650089496,0.000000000,0.767073933
1714651062.019827,0.700348386,0.921066779,0.680163688,0.710289406,0.940266015,0.650410818,0.000000000,0.767192951
1714651062.119331,0.700468934,0.920973017,0.680558677,0.710279848,0.940236448,0.650775713,0.000000000,0.767333543
1714651062.221446,0.700610296,0.920894991,0.680903286,0.710266218,0.940198771,0.651133262,0.000000000,0.767469524
1714651062.319273,0.700753678,0.920814144,0.681269074,0.710247871,0.940188351,0.651518790,0.000000000,0.767612299
1714651062.419220,0.700884044,0.920729117,0.681586423,0.710210993,0.940104144,0.651885441,0.000000000,0.767733194
1714651062.519334,0.701022436,0.920610548,0.681976339,0.710192589,0.940044321,0.652250977,0.000000000,0.767869774
1714651062.619248,0.701182011,0.920497969,0.682344931,0.710157738,0.939977836,0.652659242,0.000000000,0.768008304
