__time,/distances/data[0],/distances/data[1],/distances/data[2],/distances/layout/data_offset,AvgBoidDistance
1714642846.251838,0.707106787,0.500000022,0.500000004,0.000000000,0.569035604
1714642846.352466,0.707106786,0.500000019,0.500000003,0.000000000,0.569035603
1714642846.452255,0.707106785,0.500000016,0.500000003,0.000000000,0.569035601
1714642846.552047,0.707106785,0.500000014,0.500000002,0.000000000,0.569035600
1714642846.651995,0.707106784,0.500000017,0.500000004,0.000000000,0.569035602
1714642846.752109,0.707106782,0.500000006,0.500000002,0.000000000,0.569035597
1714642846.852164,0.707106783,0.500000008,0.500000001,0.000000000,0.569035598
1714642846.952550,0.707106782,0.500000004,0.500000001,0.000000000,0.569035596
1714642847.053375,0.707106782,0.500000004,0.500000001,0.000000000,0.569035595
1714642847.151903,0.707106782,0.500000005,0.500000001,0.000000000,0.569035596
1714642847.253278,0.707106782,0.500000002,0.500000001,0.000000000,0.569035595
1714642847.351844,0.707106782,0.500000002,0.500000000,0.000000000,0.569035595
1714642847.452542,0.707105461,0.499999623,0.499999422,0.000000000,0.569034835
1714642847.551922,0.707082433,0.499991767,0.499990726,0.000000000,0.569021642
1714642847.653572,0.707006047,0.499965898,0.499961835,0.000000000,0.568977927
1714642847.752330,0.706833314,0.499904626,0.499899261,0.000000000,0.568879067
1714642847.852440,0.706524704,0.499796711,0.499785032,0.000000000,0.568702149
1714642847.952050,0.706020215,0.499625224,0.499593205,0.000000000,0.568412881
1714642848.051978,0.705245113,0.499362649,0.499296185,0.000000000,0.567967982
1714642848.151976,0.704145219,0.498996054,0.498869807,0.000000000,0.567337027
1714642848.251985,0.702805714,0.498552906,0.498354658,0.000000000,0.566571092
1714642848.352216,0.701075586,0.498029874,0.497668594,0.000000000,0.565591351
1714642848.451966,0.699088398,0.497473658,0.496887861,0.000000000,0.564483306
1714642848.552041,0.696837020,0.496905494,0.495986041,0.000000000,0.563242852
1714642848.652557,0.694444084,0.496317410,0.495041722,0.000000000,0.561934405
1714642848.752248,0.691854746,0.495716410,0.494024958,0.000000000,0.560532038
1714642848.852044,0.689127911,0.495120543,0.492951025,0.000000000,0.559066493
1714642848.952310,0.685934995,0.494450434,0.491669190,0.000000000,0.557351540
1714642849.051938,0.682444237,0.493731355,0.490280951,0.000000000,0.555485515
1714642849.152146,0.678713368,0.492991692,0.488804350,0.000000000,0.553503137
1714642849.252492,0.674937168,0.492244072,0.487320194,0.000000000,0.551500478
1714642849.353354,0.670856690,0.491506194,0.485657240,0.000000000,0.549340041
1714642849.451912,0.666390967,0.490744976,0.483840860,0.000000000,0.546992268
1714642849.551912,0.661941349,0.489990990,0.482063379,0.000000000,0.544665239
1714642849.653532,0.657359756,0.489239292,0.480213739,0.000000000,0.542270929
1714642849.751901,0.652870995,0.488577066,0.478370066,0.000000000,0.539939375
1714642849.851871,0.648286936,0.487907148,0.476528322,0.000000000,0.537574135
1714642849.952733,0.643616449,0.487255821,0.474669296,0.000000000,0.535180522
1714642850.052104,0.638789959,0.486568383,0.472787498,0.000000000,0.532715280
1714642850.151935,0.634010928,0.485960815,0.470904903,0.000000000,0.530292215
1714642850.252031,0.629142660,0.485422687,0.468992808,0.000000000,0.527852718
1714642850.352239,0.624161251,0.484859374,0.467117050,0.000000000,0.525379225
1714642850.451874,0.619490566,0.484316522,0.465414902,0.000000000,0.523073996
1714642850.553208,0.614839302,0.483890433,0.463699991,0.000000000,0.520809909
1714642850.652132,0.609757832,0.483414839,0.461930082,0.000000000,0.518367584
1714642850.752117,0.605077076,0.482957873,0.460405294,0.000000000,0.516146747
1714642850.853089,0.600647419,0.482655736,0.458952850,0.000000000,0.514085335
1714642850.952052,0.595886936,0.482308157,0.457496113,0.000000000,0.511897069
1714642851.052317,0.591065956,0.481993537,0.456126719,0.000000000,0.509728737
1714642851.151917,0.586244509,0.481663026,0.454902963,0.000000000,0.507603499
1714642851.253317,0.581883921,0.481505327,0.453844024,0.000000000,0.505744424
1714642851.351988,0.577681103,0.481279730,0.452970076,0.000000000,0.503976970
1714642851.452412,0.573629914,0.481146655,0.452226452,0.000000000,0.502334341
1714642851.551839,0.569773768,0.481112804,0.451632026,0.000000000,0.500839533
1714642851.652501,0.565849277,0.481001719,0.451174439,0.000000000,0.499341812
1714642851.752081,0.562166052,0.480988893,0.450860307,0.000000000,0.498005084
1714642851.851899,0.558723373,0.481070430,0.450711731,0.000000000,0.496835178
1714642851.952006,0.555548027,0.481009075,0.450729460,0.000000000,0.495762187
1714642852.052385,0.552693839,0.481158025,0.450835774,0.000000000,0.494895879
1714642852.151921,0.550149032,0.481268184,0.451035844,0.000000000,0.494151020
1714642852.252449,0.547505835,0.481411801,0.451361355,0.000000000,0.493426330
1714642852.352480,0.544792652,0.481657330,0.451868004,0.000000000,0.492772662
1714642852.451912,0.541945385,0.481905239,0.452562812,0.000000000,0.492137812
1714642852.552020,0.539329365,0.482126487,0.453360878,0.000000000,0.491605577
1714642852.652753,0.536759091,0.482453843,0.454283543,0.000000000,0.491165492
1714642852.751883,0.534512269,0.482792058,0.455333333,0.000000000,0.490879220
1714642852.851915,0.532230261,0.483194379,0.456521741,0.000000000,0.490648794
1714642852.953544,0.530046251,0.483655916,0.457892703,0.000000000,0.490531623
1714642853.051928,0.528150344,0.484184411,0.459320495,0.000000000,0.490551750
1714642853.152075,0.526301253,0.484625636,0.460844086,0.000000000,0.490590325
1714642853.252009,0.524693403,0.485133108,0.462380423,0.000000000,0.490735645
1714642853.351964,0.523197148,0.485678437,0.463987467,0.000000000,0.490954351
1714642853.451949,0.521660797,0.486373023,0.465831633,0.000000000,0.491288485
1714642853.552031,0.520320349,0.486914282,0.467595329,0.000000000,0.491609987
1714642853.652765,0.519124224,0.487501671,0.469277366,0.000000000,0.491967754
1714642853.752016,0.518140731,0.488094103,0.471021689,0.000000000,0.492418841
1714642853.851911,0.517106383,0.488726921,0.472758690,0.000000000,0.492863998
1714642853.952839,0.516208819,0.489343433,0.474480154,0.000000000,0.493344135
1714642854.051952,0.515391482,0.489980999,0.476314935,0.000000000,0.493895805
1714642854.152340,0.514545518,0.490625274,0.478085839,0.000000000,0.494418877
1714642854.251899,0.513770312,0.491376337,0.480189213,0.000000000,0.495111954
1714642854.353109,0.512948523,0.492134935,0.482184086,0.000000000,0.495755848
1714642854.451887,0.512269749,0.492835762,0.484065343,0.000000000,0.496390284
1714642854.551892,0.511697285,0.493599042,0.485989322,0.000000000,0.497095216
1714642854.651982,0.511061653,0.494362492,0.487999912,0.000000000,0.497808019
1714642854.751823,0.510492680,0.495075452,0.489830609,0.000000000,0.498466247
1714642854.851880,0.509943500,0.495765764,0.491597433,0.000000000,0.499102233
1714642854.952233,0.509423614,0.496435497,0.493313995,0.000000000,0.499724369
1714642855.051863,0.508872616,0.497021042,0.494918678,0.000000000,0.500270779
1714642855.151949,0.508421435,0.497623569,0.496393199,0.000000000,0.500812734
1714642855.252298,0.507955425,0.498217099,0.497833887,0.000000000,0.501335470
1714642855.351933,0.507585299,0.498817984,0.499162684,0.000000000,0.501855322
1714642855.452122,0.507148799,0.499270568,0.500404299,0.000000000,0.502274555
1714642855.551927,0.506678645,0.499880832,0.501671499,0.000000000,0.502743659
1714642855.652178,0.506206632,0.500365448,0.502778959,0.000000000,0.503117013
1714642855.751939,0.505664422,0.500739552,0.503772522,0.000000000,0.503392166
1714642855.852244,0.505159452,0.501168595,0.504750831,0.000000000,0.503692960
1714642855.952264,0.504738881,0.501495403,0.505470189,0.000000000,0.503901491
1714642856.051885,0.504303907,0.501826655,0.506195908,0.000000000,0.504108824
1714642856.152060,0.503740013,0.502213723,0.506906034,0.000000000,0.504286590
1714642856.251860,0.503149941,0.502500951,0.507543949,0.000000000,0.504398280
1714642856.352537,0.502583792,0.502742229,0.508057703,0.000000000,0.504461241
1714642856.451956,0.501968104,0.502952525,0.508486176,0.000000000,0.504468935
1714642856.552017,0.501338731,0.503043549,0.508803537,0.000000000,0.504395272
1714642856.652043,0.500664518,0.503158369,0.509047044,0.000000000,0.504289977
1714642856.751969,0.500066297,0.503314807,0.509237856,0.000000000,0.504206320
1714642856.852188,0.499351191,0.503379265,0.509342803,0.000000000,0.504024419
1714642856.952024,0.498527682,0.503334694,0.509356036,0.000000000,0.503739471
1714642857.053144,0.497812522,0.503372919,0.509296511,0.000000000,0.503493984
1714642857.151858,0.497069215,0.503325390,0.509179010,0.000000000,0.503191205
1714642857.252043,0.496332801,0.503253437,0.508997472,0.000000000,0.502861237
1714642857.352381,0.495597208,0.503149708,0.508761159,0.000000000,0.502502692
1714642857.452406,0.494806228,0.502959382,0.508492671,0.000000000,0.502086094
1714642857.552013,0.494049268,0.502808232,0.508170896,0.000000000,0.501676132
1714642857.651873,0.493291223,0.502642737,0.507804449,0.000000000,0.501246136
1714642857.751924,0.492544253,0.502456719,0.507404136,0.000000000,0.500801702
1714642857.852964,0.491769748,0.502236329,0.506959086,0.000000000,0.500321721
1714642857.952640,0.491159609,0.501994672,0.506601449,0.000000000,0.499918577
1714642858.052650,0.490539655,0.501850200,0.506192007,0.000000000,0.499527287
1714642858.152514,0.489852628,0.501622493,0.505730472,0.000000000,0.499068531
1714642858.251918,0.489165876,0.501414006,0.505201654,0.000000000,0.498593845
1714642858.351891,0.488351375,0.501108547,0.504618992,0.000000000,0.498026305
1714642858.451942,0.487596452,0.500816889,0.504058083,0.000000000,0.497490475
1714642858.552616,0.486880996,0.500536419,0.503512086,0.000000000,0.496976500
1714642858.653058,0.486159432,0.500216706,0.503016571,0.000000000,0.496464236
1714642858.753403,0.485512297,0.499949715,0.502518893,0.000000000,0.495993635
1714642858.851901,0.484906615,0.499700710,0.502043158,0.000000000,0.495550161
1714642858.951970,0.484385507,0.499469092,0.501588403,0.000000000,0.495147668
1714642859.052434,0.483770001,0.499245175,0.501142559,0.000000000,0.494719245
1714642859.152186,0.483290952,0.499082941,0.500714039,0.000000000,0.494362644
1714642859.251945,0.482704934,0.498827065,0.500310712,0.000000000,0.493947570
1714642859.352353,0.482246224,0.498658769,0.499953530,0.000000000,0.493619508
1714642859.452472,0.481800085,0.498500559,0.499626979,0.000000000,0.493309208
1714642859.551817,0.481351617,0.498348238,0.499320551,0.000000000,0.493006802
1714642859.652087,0.481025603,0.498282406,0.499061373,0.000000000,0.492789794
1714642859.752185,0.480633800,0.498144350,0.498863845,0.000000000,0.492547332
1714642859.852041,0.480386210,0.498130413,0.498697171,0.000000000,0.492404598
1714642859.952087,0.480030871,0.498030856,0.498572403,0.000000000,0.492211377
1714642860.051907,0.479797634,0.498021851,0.498492350,0.000000000,0.492103945
1714642860.151881,0.479682259,0.498045190,0.498466740,0.000000000,0.492064730
1714642860.252300,0.479507287,0.498151654,0.498456349,0.000000000,0.492038430
1714642860.352184,0.479304274,0.498177343,0.498502263,0.000000000,0.491994627
1714642860.453023,0.479222995,0.498292472,0.498593124,0.000000000,0.492036197
1714642860.552860,0.479187746,0.498439209,0.498724820,0.000000000,0.492117258
1714642860.652373,0.479167301,0.498606463,0.498898752,0.000000000,0.492224172
1714642860.752666,0.479170919,0.498797712,0.499119019,0.000000000,0.492362550
1714642860.851882,0.479282035,0.499053842,0.499357387,0.000000000,0.492564421
1714642860.952859,0.479303263,0.499224355,0.499617824,0.000000000,0.492715148
1714642861.051872,0.479392684,0.499449682,0.499893695,0.000000000,0.492912020
1714642861.152599,0.479501621,0.499694993,0.500203271,0.000000000,0.493133295
1714642861.253088,0.479712734,0.500024487,0.500548980,0.000000000,0.493428733
1714642861.351928,0.479837289,0.500263398,0.500904870,0.000000000,0.493668519
1714642861.453450,0.480090692,0.500622105,0.501288565,0.000000000,0.494000454
1714642861.551884,0.480296407,0.500935664,0.501687594,0.000000000,0.494306555
1714642861.651929,0.480477731,0.501270930,0.502104627,0.000000000,0.494617763
1714642861.752161,0.480803468,0.501542511,0.502534654,0.000000000,0.494960211
1714642861.851933,0.481063388,0.501930825,0.502964154,0.000000000,0.495319456
1714642861.951988,0.481310065,0.502171891,0.503372170,0.000000000,0.495618042
1714642862.051908,0.481564461,0.502467294,0.503774435,0.000000000,0.495935397
1714642862.152066,0.481781888,0.502777438,0.504182372,0.000000000,0.496247233
1714642862.251989,0.482112305,0.503075892,0.504596139,0.000000000,0.496594779
1714642862.352154,0.482313974,0.503426363,0.505006278,0.000000000,0.496915538
1714642862.452371,0.482591845,0.503716559,0.505420753,0.000000000,0.497243052
1714642862.551862,0.482940437,0.504005795,0.505828219,0.000000000,0.497591483
1714642862.652003,0.483210949,0.504275117,0.506210623,0.000000000,0.497898896
1714642862.751862,0.483452704,0.504510658,0.506561270,0.000000000,0.498174877
1714642862.852561,0.483633862,0.504667690,0.506875468,0.000000000,0.498392340
1714642862.951891,0.483880577,0.504882210,0.507182764,0.000000000,0.498648517
1714642863.052060,0.484167321,0.505136780,0.507473791,0.000000000,0.498925964
1714642863.152356,0.484373763,0.505302233,0.507729273,0.000000000,0.499135090
1714642863.252903,0.484521994,0.505392101,0.507957087,0.000000000,0.499290394
1714642863.353239,0.484722575,0.505529844,0.508165223,0.000000000,0.499472547
1714642863.453039,0.484904914,0.505649412,0.508345735,0.000000000,0.499633353
1714642863.551871,0.485068808,0.505744967,0.508506397,0.000000000,0.499773391
1714642863.652462,0.485279719,0.505876487,0.508651081,0.000000000,0.499935762
1714642863.751908,0.485434994,0.505940848,0.508764163,0.000000000,0.500046668
1714642863.851858,0.485530052,0.505935446,0.508849476,0.000000000,0.500104991
1714642863.951815,0.485632874,0.505946094,0.508897992,0.000000000,0.500158986
1714642864.051882,0.485726209,0.505937950,0.508923094,0.000000000,0.500195751
1714642864.152255,0.485820523,0.505922129,0.508926871,0.000000000,0.500223175
1714642864.251933,0.485892128,0.505886268,0.508900241,0.000000000,0.500226212
1714642864.352367,0.485934078,0.505820126,0.508844058,0.000000000,0.500199421
1714642864.451882,0.485967140,0.505744907,0.508777113,0.000000000,0.500163053
1714642864.552025,0.486007784,0.505660279,0.508690825,0.000000000,0.500119629
1714642864.651952,0.486072353,0.505567164,0.508581021,0.000000000,0.500073513
1714642864.752042,0.486037007,0.505450995,0.508454241,0.000000000,0.499980748
1714642864.852107,0.486030326,0.505312656,0.508303501,0.000000000,0.499882161
1714642864.951833,0.486033031,0.505175608,0.508149019,0.000000000,0.499785886
1714642865.052591,0.486034812,0.505030484,0.507973822,0.000000000,0.499679706
1714642865.152336,0.486012209,0.504845123,0.507749499,0.000000000,0.499535611
1714642865.251974,0.486007591,0.504671959,0.507508636,0.000000000,0.499396062
1714642865.352414,0.485961262,0.504442913,0.507283851,0.000000000,0.499229342
1714642865.452888,0.485952385,0.504255710,0.507055972,0.000000000,0.499088022
1714642865.551978,0.485958841,0.504074889,0.506794232,0.000000000,0.498942654
1714642865.651878,0.485906738,0.503795773,0.506532154,0.000000000,0.498744888
1714642865.752029,0.485925320,0.503652361,0.506290040,0.000000000,0.498622574
1714642865.851872,0.485909901,0.503416507,0.506026971,0.000000000,0.498451126
1714642865.952462,0.485950109,0.503241387,0.505746492,0.000000000,0.498312663
1714642866.051921,0.485947912,0.503004121,0.505460711,0.000000000,0.498137581
1714642866.151971,0.485944872,0.502787272,0.505168160,0.000000000,0.497966768
1714642866.252320,0.485930346,0.502584521,0.504878756,0.000000000,0.497797874
1714642866.352586,0.485957158,0.502413223,0.504616161,0.000000000,0.497662181
1714642866.452081,0.485981041,0.502239046,0.504348119,0.000000000,0.497522735
1714642866.553377,0.486025616,0.502076939,0.504072481,0.000000000,0.497391678
1714642866.652327,0.486039359,0.501879053,0.503785483,0.000000000,0.497234632
1714642866.753286,0.486067070,0.501708530,0.503510769,0.000000000,0.497095457
1714642866.852065,0.486059397,0.501544137,0.503270859,0.000000000,0.496958131
1714642866.952626,0.486079970,0.501401631,0.503036973,0.000000000,0.496839525
1714642867.051911,0.486097406,0.501238841,0.502838829,0.000000000,0.496725025
1714642867.152236,0.486118805,0.501136392,0.502603095,0.000000000,0.496619431
1714642867.251842,0.486189283,0.501064794,0.502394925,0.000000000,0.496549667
1714642867.352451,0.486169798,0.500948637,0.502198532,0.000000000,0.496438989
1714642867.452410,0.486192420,0.500856594,0.502010474,0.000000000,0.496353163
1714642867.551837,0.486261096,0.500782435,0.501872816,0.000000000,0.496305449
1714642867.651907,0.486274406,0.500764552,0.501690777,0.000000000,0.496243245
1714642867.751853,0.486284065,0.500739299,0.501542703,0.000000000,0.496188689
1714642867.852136,0.486238986,0.500684411,0.501420738,0.000000000,0.496114711
