__time,/distances/data[0],/distances/data[1],/distances/data[2],/distances/layout/data_offset,AvgBoidDistance
1714644553.460101,0.567471452,0.432886764,0.401057493,0.000000000,0.467138570
1714644553.560076,0.560696232,0.430810862,0.396847174,0.000000000,0.462784756
1714644553.660221,0.553997456,0.428759697,0.392971368,0.000000000,0.458576174
1714644553.760003,0.547417173,0.426955228,0.389231154,0.000000000,0.454534518
1714644553.860535,0.541129488,0.425236912,0.385977734,0.000000000,0.450781378
1714644553.960036,0.535381338,0.423830547,0.383097150,0.000000000,0.447436345
1714644554.060278,0.529495360,0.422415562,0.380413544,0.000000000,0.444108156
1714644554.160362,0.523939950,0.421136821,0.378133951,0.000000000,0.441070241
1714644554.260100,0.518392358,0.420025251,0.376070240,0.000000000,0.438162616
1714644554.360073,0.513420447,0.418999890,0.374530445,0.000000000,0.435650261
1714644554.460412,0.508512056,0.418116594,0.373219643,0.000000000,0.433282765
1714644554.561131,0.503697466,0.417382792,0.372217676,0.000000000,0.431099311
1714644554.660935,0.499090856,0.416678699,0.371587543,0.000000000,0.429119033
1714644554.760255,0.494830467,0.416188524,0.371318050,0.000000000,0.427445680
1714644554.860307,0.490520574,0.415720998,0.371387904,0.000000000,0.425876492
1714644554.960047,0.486212676,0.415374669,0.371845168,0.000000000,0.424477504
1714644555.060219,0.482282644,0.415119273,0.372659928,0.000000000,0.423353949
1714644555.160063,0.478706056,0.415092801,0.373850062,0.000000000,0.422549640
1714644555.260103,0.475282740,0.415128850,0.375404091,0.000000000,0.421938560
1714644555.360041,0.472216556,0.415302383,0.377220012,0.000000000,0.421579650
1714644555.460534,0.469465093,0.415527807,0.379233837,0.000000000,0.421408912
1714644555.560417,0.466994094,0.415906110,0.381439507,0.000000000,0.421446570
1714644555.660268,0.464687934,0.416470899,0.384079919,0.000000000,0.421746250
1714644555.760296,0.462603418,0.417091528,0.386857230,0.000000000,0.422184059
1714644555.860355,0.460613606,0.417874682,0.390029955,0.000000000,0.422839414
1714644555.960189,0.458814074,0.418704443,0.393322961,0.000000000,0.423613826
1714644556.060107,0.457392329,0.419729197,0.396792703,0.000000000,0.424638076
1714644556.160306,0.456109466,0.420721176,0.400176839,0.000000000,0.425669160
1714644556.260077,0.455139405,0.421876704,0.403670048,0.000000000,0.426895386
1714644556.360167,0.454220381,0.423110825,0.407385182,0.000000000,0.428238796
1714644556.460119,0.453409379,0.424550777,0.411539642,0.000000000,0.429833266
1714644556.560292,0.452840069,0.425954875,0.415380170,0.000000000,0.431391705
1714644556.660257,0.452406281,0.427432679,0.419250702,0.000000000,0.433029887
1714644556.760093,0.452091744,0.428964488,0.423145857,0.000000000,0.434734030
1714644556.860058,0.451892126,0.430643360,0.427271463,0.000000000,0.436602316
1714644556.960065,0.451818975,0.432267997,0.431100410,0.000000000,0.438395794
1714644557.060064,0.451822113,0.433896372,0.434931052,0.000000000,0.440216512
1714644557.160053,0.451878973,0.435580802,0.438561363,0.000000000,0.442007046
1714644557.260089,0.451936968,0.437169204,0.442052435,0.000000000,0.443719536
1714644557.361042,0.452201289,0.439060142,0.445954591,0.000000000,0.445738674
1714644557.460099,0.452365799,0.440855416,0.449520578,0.000000000,0.447580597
1714644557.560037,0.452642938,0.442384672,0.452705811,0.000000000,0.449244474
1714644557.660635,0.452881780,0.444112748,0.455927470,0.000000000,0.450973999
1714644557.760245,0.453054363,0.445597498,0.458721518,0.000000000,0.452457793
1714644557.861168,0.453318417,0.447114616,0.461395526,0.000000000,0.453942853
1714644557.960115,0.453474700,0.448452776,0.463832099,0.000000000,0.455253192
1714644558.060158,0.453591105,0.449801850,0.466029555,0.000000000,0.456474170
1714644558.160058,0.453675957,0.451000901,0.468051248,0.000000000,0.457576035
1714644558.260211,0.453629304,0.452091294,0.469701222,0.000000000,0.458473940
1714644558.360954,0.453616372,0.453159532,0.471238261,0.000000000,0.459338055
1714644558.461257,0.453418098,0.453979456,0.472434589,0.000000000,0.459944047
1714644558.561124,0.453253907,0.454829751,0.473454047,0.000000000,0.460512568
1714644558.660941,0.452992197,0.455462252,0.474160553,0.000000000,0.460871667
1714644558.761038,0.452524735,0.455951707,0.474591446,0.000000000,0.461022629
1714644558.861798,0.451998045,0.456243169,0.474779720,0.000000000,0.461006978
1714644558.960111,0.451490873,0.456522742,0.474737330,0.000000000,0.460916982
1714644559.060056,0.450816654,0.456624065,0.474465722,0.000000000,0.460635480
1714644559.160238,0.450091499,0.456597490,0.474019200,0.000000000,0.460236063
1714644559.260108,0.449249397,0.456450822,0.473340330,0.000000000,0.459680183
1714644559.360195,0.448392483,0.456209374,0.472516946,0.000000000,0.459039601
1714644559.460972,0.447357492,0.455798665,0.471500690,0.000000000,0.458218949
1714644559.560004,0.446367451,0.455388578,0.470334844,0.000000000,0.457363624
1714644559.660061,0.445298335,0.454850405,0.469065968,0.000000000,0.456404903
1714644559.760985,0.444073503,0.454170220,0.467525745,0.000000000,0.455256489
1714644559.860081,0.442791507,0.453388206,0.465959198,0.000000000,0.454046304
1714644559.961570,0.441515150,0.452584165,0.464300442,0.000000000,0.452799919
1714644560.060182,0.440192778,0.451717952,0.462443139,0.000000000,0.451451290
1714644560.160030,0.438829859,0.450742493,0.460585746,0.000000000,0.450052699
1714644560.260119,0.437415943,0.449742768,0.458681594,0.000000000,0.448613435
1714644560.360042,0.436052919,0.448754511,0.456714523,0.000000000,0.447173984
1714644560.460049,0.434607385,0.447654225,0.454661384,0.000000000,0.445640998
1714644560.560097,0.433179003,0.446540603,0.452595750,0.000000000,0.444105119
1714644560.661465,0.431751796,0.445416554,0.450548917,0.000000000,0.442572422
1714644560.760953,0.430301896,0.444243444,0.448541739,0.000000000,0.441029026
1714644560.860935,0.428971270,0.443161911,0.446519511,0.000000000,0.439550897
1714644560.960724,0.427653209,0.442066607,0.444558353,0.000000000,0.438092723
1714644561.060058,0.426456264,0.441071356,0.442796383,0.000000000,0.436774667
1714644561.160321,0.425299553,0.440097628,0.441084198,0.000000000,0.435493793
1714644561.260605,0.424309220,0.439247143,0.439566734,0.000000000,0.434374366
1714644561.360507,0.423378455,0.438443470,0.438109016,0.000000000,0.433310314
1714644561.460872,0.422478402,0.437652784,0.436722444,0.000000000,0.432284543
1714644561.560128,0.421777331,0.437063895,0.435602846,0.000000000,0.431481357
1714644561.660228,0.421139196,0.436498208,0.434528151,0.000000000,0.430721851
1714644561.760607,0.420600164,0.436029987,0.433599198,0.000000000,0.430076450
1714644561.860602,0.420218877,0.435690536,0.432856236,0.000000000,0.429588550
1714644561.960122,0.419948198,0.435456341,0.432297370,0.000000000,0.429233969
1714644562.060227,0.419803744,0.435314691,0.431893331,0.000000000,0.429003922
1714644562.160011,0.419819429,0.435315540,0.431647940,0.000000000,0.428927636
1714644562.260093,0.419927857,0.435454625,0.431569513,0.000000000,0.428983998
1714644562.360109,0.420174877,0.435694271,0.431670761,0.000000000,0.429179970
1714644562.460091,0.420543085,0.436026116,0.431920120,0.000000000,0.429496440
1714644562.561003,0.421022020,0.436474084,0.432301455,0.000000000,0.429932520
1714644562.661152,0.421613122,0.437017206,0.432832362,0.000000000,0.430487563
1714644562.760203,0.422257059,0.437651335,0.433494913,0.000000000,0.431134435
1714644562.861068,0.423061134,0.438410297,0.434304752,0.000000000,0.431925394
1714644562.960067,0.423931678,0.439225042,0.435200373,0.000000000,0.432785698
1714644563.060160,0.424838764,0.440081932,0.436174834,0.000000000,0.433698510
1714644563.160507,0.425840271,0.441043154,0.437283604,0.000000000,0.434722343
1714644563.260231,0.426951931,0.442107803,0.438514853,0.000000000,0.435858196
1714644563.360328,0.428131253,0.443227355,0.439820503,0.000000000,0.437059704
1714644563.460620,0.429303304,0.444354586,0.441153164,0.000000000,0.438270351
1714644563.560410,0.430537451,0.445552941,0.442587755,0.000000000,0.439559382
1714644563.661469,0.431737684,0.446703474,0.443975162,0.000000000,0.440805440
1714644563.760122,0.433040244,0.447957641,0.445477871,0.000000000,0.442158586
1714644563.860080,0.434300172,0.449170092,0.446951477,0.000000000,0.443473914
1714644563.960189,0.435536141,0.450371827,0.448433042,0.000000000,0.444780337
1714644564.060361,0.436839287,0.451584335,0.449971769,0.000000000,0.446131797
1714644564.160082,0.438092708,0.452834686,0.451496575,0.000000000,0.447474656
1714644564.261253,0.439334012,0.454030966,0.453001652,0.000000000,0.448788877
1714644564.360169,0.440474266,0.455137175,0.454416106,0.000000000,0.450009183
1714644564.460195,0.441555126,0.456163732,0.455770545,0.000000000,0.451163135
1714644564.560217,0.442646204,0.457205813,0.457091806,0.000000000,0.452314608
1714644564.660475,0.443670122,0.458126439,0.458344513,0.000000000,0.453380358
1714644564.760063,0.444493449,0.458972168,0.459423890,0.000000000,0.454296502
1714644564.860227,0.445299088,0.459686259,0.460437225,0.000000000,0.455140858
1714644564.961375,0.446004366,0.460401668,0.461384539,0.000000000,0.455930191
1714644565.060124,0.446679341,0.461068549,0.462222577,0.000000000,0.456656822
1714644565.160088,0.447121616,0.461446624,0.462871133,0.000000000,0.457146458
1714644565.260005,0.447475160,0.461870428,0.463426460,0.000000000,0.457590683
1714644565.360164,0.447769055,0.462175983,0.463888201,0.000000000,0.457944413
1714644565.461375,0.448039822,0.462411624,0.464241959,0.000000000,0.458231135
1714644565.560185,0.448172789,0.462636053,0.464511227,0.000000000,0.458440023
1714644565.660096,0.448194760,0.462705840,0.464669277,0.000000000,0.458523293
1714644565.760320,0.448109384,0.462613579,0.464708057,0.000000000,0.458477007
1714644565.860246,0.447893766,0.462508105,0.464644753,0.000000000,0.458348875
1714644565.960230,0.447651963,0.462338924,0.464464395,0.000000000,0.458151761
1714644566.060129,0.447352322,0.462140329,0.464164382,0.000000000,0.457885678
1714644566.160275,0.446860380,0.461725019,0.463783679,0.000000000,0.457456359
1714644566.260464,0.446427170,0.461333515,0.463301099,0.000000000,0.457020594
1714644566.360066,0.445816924,0.460876280,0.462743523,0.000000000,0.456478909
1714644566.461031,0.445226308,0.460412743,0.462061004,0.000000000,0.455900018
1714644566.560157,0.444514407,0.459809729,0.461320839,0.000000000,0.455214992
1714644566.660247,0.443703460,0.459088502,0.460527474,0.000000000,0.454439812
1714644566.761160,0.442943118,0.458388118,0.459606058,0.000000000,0.453645765
1714644566.860749,0.442110803,0.457721003,0.458673958,0.000000000,0.452835255
1714644566.960577,0.441229721,0.456873631,0.457705270,0.000000000,0.451936207
1714644567.060083,0.440258748,0.456048478,0.456605953,0.000000000,0.450971060
1714644567.160248,0.439256429,0.455104527,0.455531040,0.000000000,0.449963998
1714644567.260097,0.438337202,0.454251391,0.454462106,0.000000000,0.449016900
1714644567.361144,0.437436543,0.453368193,0.453351622,0.000000000,0.448052120
1714644567.460106,0.436409259,0.452432622,0.452249387,0.000000000,0.447030423
1714644567.560112,0.435508452,0.451581093,0.451099356,0.000000000,0.446062967
1714644567.660053,0.434494816,0.450588175,0.449982177,0.000000000,0.445021723
1714644567.760351,0.433494344,0.449616291,0.448805631,0.000000000,0.443972089
1714644567.860244,0.432523881,0.448667392,0.447578856,0.000000000,0.442923376
1714644567.960207,0.431567753,0.447691652,0.446515014,0.000000000,0.441924806
1714644568.060584,0.430689511,0.446800410,0.445438471,0.000000000,0.440976130
1714644568.160066,0.429867019,0.445910637,0.444451832,0.000000000,0.440076496
1714644568.260054,0.429121133,0.445203885,0.443473339,0.000000000,0.439266119
1714644568.360028,0.428360568,0.444400770,0.442554455,0.000000000,0.438438598
1714644568.460058,0.427662957,0.443651756,0.441683995,0.000000000,0.437666236
1714644568.560878,0.427000369,0.442935579,0.440853266,0.000000000,0.436929738
