__time,/distances/data[0],/distances/data[1],/distances/data[2],/distances/layout/data_offset,AvgBoidDistance
1714643775.386442,0.500000000,0.500000000,0.707106781,0.000000000,0.569035594
1714643775.486465,0.500000000,0.500000000,0.707106781,0.000000000,0.569035594
1714643775.586742,0.500000000,0.500000000,0.707106781,0.000000000,0.569035594
1714643775.687865,0.500000000,0.500000000,0.707106781,0.000000000,0.569035594
1714643775.786815,0.500000000,0.500000000,0.707106781,0.000000000,0.569035594
1714643775.886883,0.500000000,0.500000000,0.707106781,0.000000000,0.569035594
1714643775.986962,0.500000000,0.500000000,0.707106781,0.000000000,0.569035594
1714643776.086838,0.500000000,0.500000000,0.707106781,0.000000000,0.569035594
1714643776.186506,0.500000000,0.500000000,0.707106781,0.000000000,0.569035594
1714643776.286415,0.500000000,0.500000000,0.707106781,0.000000000,0.569035594
1714643776.386747,0.500000000,0.500000000,0.707106781,0.000000000,0.569035594
1714643776.488099,0.500000000,0.500000000,0.707106781,0.000000000,0.569035594
1714643776.586432,0.500000000,0.500000000,0.707106781,0.000000000,0.569035594
1714643776.686552,0.500000000,0.500000000,0.707106781,0.000000000,0.569035594
1714643776.786974,0.500000001,0.500000003,0.707106782,0.000000000,0.569035595
1714643776.886373,0.500000002,0.500000007,0.707106782,0.000000000,0.569035597
1714643776.986387,0.500000002,0.500000008,0.707106783,0.000000000,0.569035597
1714643777.086805,0.500000007,0.500000013,0.707106782,0.000000000,0.569035601
1714643777.186349,0.500000011,0.500000030,0.707106785,0.000000000,0.569035608
1714643777.286449,0.500000007,0.500000027,0.707106786,0.000000000,0.569035606
1714643777.386383,0.500000009,0.500000020,0.707106783,0.000000000,0.569035604
1714643777.486645,0.500000011,0.500000045,0.707106789,0.000000000,0.569035615
1714643777.586444,0.500000014,0.500000057,0.707106791,0.000000000,0.569035621
1714643777.687426,0.500000039,0.500000070,0.707106784,0.000000000,0.569035631
1714643777.786390,0.500000047,0.500000130,0.707106796,0.000000000,0.569035658
1714643777.886383,0.500000025,0.500000100,0.707106799,0.000000000,0.569035641
1714643777.986398,0.500000029,0.500000116,0.707106802,0.000000000,0.569035649
1714643778.086403,0.500000033,0.500000133,0.707106805,0.000000000,0.569035657
1714643778.186349,0.500000038,0.500000151,0.707106808,0.000000000,0.569035666
1714643778.286969,0.500000042,0.500000169,0.707106811,0.000000000,0.569035674
1714643778.387007,0.500000047,0.500000188,0.707106815,0.000000000,0.569035683
1714643778.486398,0.500000117,0.500000208,0.707106790,0.000000000,0.569035705
1714643778.586390,0.500000129,0.500000229,0.707106791,0.000000000,0.569035716
1714643778.686403,0.500000140,0.500000250,0.707106792,0.000000000,0.569035728
1714643778.786707,0.500000153,0.500000272,0.707106793,0.000000000,0.569035739
1714643778.886417,0.500000073,0.500000294,0.707106833,0.000000000,0.569035734
1714643778.986400,0.500000177,0.500000316,0.707106795,0.000000000,0.569035763
1714643779.086427,0.500000085,0.500000340,0.707106841,0.000000000,0.569035755
1714643779.186403,0.500000204,0.500000363,0.707106797,0.000000000,0.569035788
1714643779.286441,0.500000217,0.500000605,0.707106850,0.000000000,0.569035891
1714643779.386707,0.500000230,0.500000410,0.707106799,0.000000000,0.569035813
1714643779.487414,0.500000244,0.500000435,0.707106800,0.000000000,0.569035826
1714643779.586636,0.500000115,0.500000461,0.707106863,0.000000000,0.569035813
1714643779.686825,0.500000273,0.500000486,0.707106803,0.000000000,0.569035854
1714643779.786487,0.500000288,0.500000512,0.707106804,0.000000000,0.569035868
1714643779.886362,0.500000302,0.500000840,0.707106876,0.000000000,0.569036006
1714643779.987409,0.500000318,0.500000884,0.707106881,0.000000000,0.569036028
1714643780.086408,0.500000148,0.500000592,0.707106886,0.000000000,0.569035875
1714643780.186381,0.500000154,0.500000616,0.707106890,0.000000000,0.569035887
1714643780.286414,0.500000360,0.500000640,0.707106810,0.000000000,0.569035936
1714643780.386455,0.500000373,0.500000664,0.707106811,0.000000000,0.569035949
1714643780.486475,0.500000172,0.500000690,0.707106903,0.000000000,0.569035922
1714643780.586372,0.500000402,0.500001119,0.707106908,0.000000000,0.569036143
1714643780.686369,0.500000416,0.500000740,0.707106814,0.000000000,0.569035990
1714643780.786492,0.500000430,0.500000765,0.707106815,0.000000000,0.569036003
1714643780.886502,0.500000443,0.500000789,0.707106816,0.000000000,0.569036016
1714643780.986396,0.500000456,0.500001268,0.707106925,0.000000000,0.569036216
1714643781.086823,0.500000208,0.500000833,0.707106929,0.000000000,0.569035990
1714643781.186697,0.500000481,0.500001338,0.707106933,0.000000000,0.569036251
1714643781.286617,0.500000494,0.500000879,0.707106820,0.000000000,0.569036064
1714643781.386395,0.500000224,0.500000898,0.707106940,0.000000000,0.569036021
1714643781.486385,0.500000516,0.500001435,0.707106944,0.000000000,0.569036298
1714643781.587001,0.500000234,0.500000527,0.707106823,0.000000000,0.569035861
1714643781.686495,0.500000238,0.500000954,0.707106950,0.000000000,0.569036048
1714643781.786754,0.500000243,0.500000546,0.707106824,0.000000000,0.569035871
1714643781.886859,0.500000247,0.500000555,0.707106825,0.000000000,0.569035876
1714643781.986400,0.500000251,0.500001003,0.707106959,0.000000000,0.569036071
1714643782.086388,0.500000255,0.500000573,0.707106826,0.000000000,0.569035884
1714643782.187520,0.500000581,0.500001033,0.707106827,0.000000000,0.569036147
1714643782.286499,0.500000262,0.500001049,0.707106967,0.000000000,0.569036093
1714643782.386524,0.500000266,0.500001063,0.707106969,0.000000000,0.569036099
1714643782.486500,0.500000269,0.500001076,0.707106972,0.000000000,0.569036106
1714643782.587869,0.500000272,0.500000613,0.707106829,0.000000000,0.569035905
1714643782.686377,0.500000619,0.500001101,0.707106830,0.000000000,0.569036184
1714643782.786330,0.500000278,0.500001113,0.707106978,0.000000000,0.569036123
1714643782.886385,0.500000281,0.500001125,0.707106980,0.000000000,0.569036129
1714643782.986521,0.500000639,0.500001136,0.707106831,0.000000000,0.569036202
1714643783.086400,0.500000644,0.500001791,0.707106984,0.000000000,0.569036473
1714643783.186420,0.500000289,0.500000650,0.707106832,0.000000000,0.569035923
1714643783.286430,0.500000291,0.500000654,0.707106833,0.000000000,0.569035926
1714643783.387656,0.500000292,0.500000658,0.707106833,0.000000000,0.569035928
1714643783.486750,0.500000661,0.500001176,0.707106833,0.000000000,0.569036223
1714643783.586427,0.500000665,0.500001182,0.707106833,0.000000000,0.569036227
1714643783.686948,0.500000668,0.500001187,0.707106834,0.000000000,0.569036229
