__time,/distances/data[0],/distances/data[1],/distances/data[2],/distances/data[3],/distances/data[4],/distances/data[5],/distances/data[6],/distances/data[7],/distances/data[8],/distances/data[9],/distances/layout/data_offset,AvgBoidDistance
1714660007.120163,0.694698517,0.677952275,0.970979475,0.717370714,0.897395727,0.669735159,0.812219367,0.675035066,0.825453237,0.718120355,0.000000000,0.781210089
1714660007.220237,0.694639457,0.677908688,0.970983559,0.717279819,0.897301429,0.669852296,0.812149280,0.675029377,0.825572283,0.718105410,0.000000000,0.781177235
1714660007.320174,0.694603420,0.677883702,0.971043284,0.717260629,0.897190616,0.669953658,0.812071529,0.675029621,0.825687425,0.718096571,0.000000000,0.781176802
1714660007.421986,0.694561041,0.677883808,0.971066954,0.717194316,0.897096612,0.670052937,0.811984879,0.674969800,0.825771097,0.718090603,0.000000000,0.781170601
1714660007.521672,0.694508324,0.677830896,0.971082972,0.717113700,0.896991527,0.670185661,0.811928732,0.674953747,0.825877015,0.718081651,0.000000000,0.781140731
1714660007.620382,0.694478301,0.677816661,0.971093077,0.717034012,0.896903139,0.670266717,0.811846089,0.674906457,0.825954566,0.718067734,0.000000000,0.781129347
1714660007.720249,0.694452026,0.677808614,0.971065029,0.716957094,0.896821257,0.670301356,0.811767488,0.674835769,0.826027580,0.718043602,0.000000000,0.781108556
1714660007.820290,0.694432766,0.677828793,0.971102889,0.716912888,0.896734836,0.670362465,0.811682639,0.674789328,0.826095526,0.718027366,0.000000000,0.781121483
1714660007.922142,0.694408436,0.677815128,0.971104258,0.716828812,0.896640670,0.670415013,0.811591814,0.674731865,0.826160039,0.718015521,0.000000000,0.781109274
1714660008.022674,0.694378942,0.677763441,0.971103380,0.716685035,0.896525155,0.670469327,0.811462189,0.674701338,0.826227914,0.718013381,0.000000000,0.781081921
1714660008.121732,0.694346947,0.677741040,0.971064731,0.716535880,0.896432169,0.670522883,0.811356527,0.674609320,0.826275934,0.718003248,0.000000000,0.781050906
1714660008.220782,0.694336860,0.677723433,0.971060651,0.716432825,0.896318630,0.670535122,0.811223674,0.674541643,0.826337328,0.717988088,0.000000000,0.781040315
1714660008.321425,0.694319593,0.677713950,0.971092479,0.716374382,0.896223009,0.670620484,0.811163247,0.674504321,0.826406330,0.717967564,0.000000000,0.781042007
1714660008.420210,0.694308869,0.677740400,0.971086917,0.716269980,0.896143759,0.670657509,0.811061543,0.674411104,0.826445232,0.717945065,0.000000000,0.781045395
1714660008.520511,0.694285498,0.677698176,0.971044295,0.716117076,0.896040578,0.670692718,0.810958872,0.674346003,0.826503701,0.717926044,0.000000000,0.781009323
1714660008.620197,0.694278125,0.677711554,0.971074584,0.716056051,0.895935175,0.670724554,0.810857026,0.674282558,0.826557178,0.717912541,0.000000000,0.781021421
1714660008.720343,0.694268384,0.677689918,0.971072026,0.715962034,0.895828114,0.670756245,0.810758615,0.674217016,0.826613690,0.717901247,0.000000000,0.781010109
1714660008.820606,0.694249742,0.677638868,0.971037533,0.715830835,0.895731446,0.670793836,0.810674697,0.674170607,0.826675668,0.717887329,0.000000000,0.780975381
1714660008.920273,0.694256404,0.677659564,0.971118766,0.715904708,0.895641777,0.670867663,0.810673712,0.674147309,0.826756759,0.717863372,0.000000000,0.781011578
1714660009.020220,0.694252709,0.677653505,0.971131807,0.715800252,0.895565112,0.670903551,0.810573679,0.674122192,0.826814433,0.717850503,0.000000000,0.781012674
1714660009.120177,0.694246512,0.677616285,0.971078847,0.715706914,0.895482733,0.670898746,0.810509262,0.674073763,0.826887430,0.717822590,0.000000000,0.780980548
1714660009.220222,0.694242458,0.677605868,0.971106662,0.715618900,0.895389818,0.670940238,0.810408133,0.674061881,0.826970772,0.717810912,0.000000000,0.780984996
1714660009.320231,0.694237391,0.677586011,0.971145775,0.715585190,0.895280591,0.670991224,0.810342174,0.674058162,0.827081423,0.717796425,0.000000000,0.780989726
1714660009.421768,0.694244025,0.677562154,0.971230657,0.715620906,0.895156835,0.671046762,0.810288446,0.674084158,0.827211550,0.717785668,0.000000000,0.781012279
1714660009.522501,0.694241236,0.677540843,0.971288554,0.715617726,0.895053585,0.671116717,0.810246051,0.674109115,0.827346953,0.717771646,0.000000000,0.781023544
1714660009.620205,0.694245880,0.677528345,0.971343275,0.715618156,0.894959961,0.671181661,0.810208408,0.674128062,0.827478352,0.717752765,0.000000000,0.781039167
1714660009.720709,0.694246816,0.677521999,0.971353204,0.715562876,0.894887724,0.671237483,0.810168620,0.674113086,0.827582525,0.717730413,0.000000000,0.781040673
1714660009.821221,0.694251363,0.677512743,0.971384144,0.715531138,0.894794120,0.671282276,0.810119963,0.674104693,0.827686889,0.717710455,0.000000000,0.781049417
1714660009.920278,0.694264042,0.677494009,0.971417214,0.715489787,0.894670729,0.671287604,0.810022311,0.674086203,0.827791109,0.717696713,0.000000000,0.781058422
1714660010.020219,0.694261196,0.677472324,0.971441737,0.715448448,0.894591420,0.671368438,0.810006875,0.674067472,0.827874218,0.717691693,0.000000000,0.781058419
1714660010.120534,0.694275397,0.677450357,0.971465701,0.715401856,0.894486645,0.671373057,0.809918335,0.674043571,0.827957861,0.717687775,0.000000000,0.781063818
1714660010.220504,0.694284612,0.677435278,0.971497016,0.715362948,0.894414068,0.671465163,0.809908215,0.674021894,0.828046742,0.717679554,0.000000000,0.781072302
1714660010.322037,0.694298287,0.677427601,0.971527546,0.715326087,0.894335505,0.671519523,0.809871422,0.674009533,0.828142946,0.717665959,0.000000000,0.781084478
1714660010.422473,0.694321973,0.677421537,0.971599421,0.715345442,0.894239676,0.671571676,0.809836253,0.674023215,0.828257181,0.717651599,0.000000000,0.781114310
1714660010.520224,0.694331760,0.677409263,0.971644870,0.715330360,0.894167724,0.671667165,0.809840811,0.674026348,0.828365793,0.717642547,0.000000000,0.781128631
1714660010.620168,0.694346434,0.677448357,0.971725321,0.715359492,0.894099865,0.671727881,0.809812824,0.674018754,0.828461815,0.717640960,0.000000000,0.781173370
1714660010.720100,0.694357034,0.677368077,0.971753031,0.715317883,0.893999808,0.671797910,0.809791040,0.674059982,0.828591836,0.717643103,0.000000000,0.781159381
1714660010.820187,0.694370250,0.677351074,0.971786146,0.715324429,0.893924629,0.671844251,0.809782505,0.674071540,0.828716363,0.717639038,0.000000000,0.781169157
1714660010.920815,0.694386111,0.677341928,0.971853211,0.715297935,0.893858894,0.671929876,0.809748293,0.674111396,0.828841557,0.717638607,0.000000000,0.781193750
1714660011.020219,0.694403341,0.677337245,0.971929353,0.715329524,0.893792149,0.672022125,0.809759760,0.674161870,0.828989647,0.717629184,0.000000000,0.781223313
1714660011.122093,0.694418621,0.677357328,0.972030212,0.715401346,0.893728645,0.672105965,0.809771986,0.674216098,0.829130334,0.717621630,0.000000000,0.781268720
1714660011.222524,0.694428673,0.677314040,0.972083217,0.715399416,0.893652244,0.672200082,0.809782962,0.674278916,0.829286189,0.717619044,0.000000000,0.781275310
