__time,/distances/data[0],/distances/data[1],/distances/data[2],/distances/data[3],/distances/data[4],/distances/data[5],/distances/data[6],/distances/data[7],/distances/data[8],/distances/data[9],/distances/layout/data_offset,AvgBoidDistance
1714661043.955658,0.629646265,0.590949990,0.504086931,0.901916324,0.621327276,1.102032200,1.111073681,0.948679026,0.534367594,0.996040567,0.000000000,0.574894395
1714661044.055836,0.629463615,0.591658762,0.504784048,0.901530425,0.621294118,1.102048658,1.111303248,0.948482491,0.535379307,0.992432514,0.000000000,0.575302142
1714661044.154708,0.629268441,0.592390578,0.505484473,0.901178431,0.621264140,1.102044379,1.111476354,0.948292160,0.536339303,0.988891585,0.000000000,0.575714497
1714661044.255244,0.629055057,0.593188571,0.506221422,0.900847030,0.621238279,1.102017891,1.111609954,0.948092398,0.537292786,0.985230568,0.000000000,0.576155017
1714661044.354714,0.628849901,0.593979850,0.506915779,0.900448749,0.621227813,1.101973192,1.111745824,0.947906965,0.538240355,0.981560281,0.000000000,0.576581843
1714661044.454665,0.628630514,0.594809842,0.507637671,0.900116939,0.621227144,1.101911880,1.111837591,0.947726715,0.539134853,0.977956306,0.000000000,0.577026009
1714661044.555413,0.628420434,0.595670309,0.508331543,0.899755062,0.621233398,1.101837036,1.111896975,0.947559468,0.540007033,0.974333079,0.000000000,0.577474095
1714661044.654694,0.628216136,0.596552320,0.509002063,0.899407462,0.621241575,1.101749132,1.111907539,0.947403962,0.540833099,0.970784089,0.000000000,0.577923506
1714661044.756084,0.628000741,0.597411827,0.509674131,0.899052080,0.621248560,1.101653498,1.111899205,0.947264575,0.541625152,0.967322253,0.000000000,0.578362233
1714661044.855726,0.627767499,0.598338010,0.510387204,0.898671799,0.621271107,1.101542434,1.111876362,0.947121315,0.542447737,0.963652974,0.000000000,0.578830905
1714661044.955850,0.627533050,0.599285935,0.511098182,0.898289675,0.621284406,1.101404710,1.111803082,0.946974948,0.543253055,0.959966729,0.000000000,0.579305722
1714661045.055000,0.627290713,0.600314399,0.511841093,0.897884989,0.621327274,1.101249363,1.111721031,0.946823302,0.544084503,0.956067225,0.000000000,0.579815402
1714661045.155255,0.627054448,0.601377349,0.512588504,0.897431953,0.621385191,1.101079969,1.111627529,0.946617155,0.544926712,0.951952013,0.000000000,0.580340100
1714661045.256648,0.626809359,0.602528583,0.513358606,0.897053109,0.621458936,1.100896723,1.111481389,0.946531264,0.545738487,0.948015881,0.000000000,0.580898849
1714661045.356282,0.626574367,0.603650850,0.514108589,0.896588736,0.621534837,1.100713123,1.111326728,0.946405772,0.546549130,0.943970916,0.000000000,0.581444602
1714661045.454739,0.626326526,0.604802483,0.514892311,0.896202789,0.621612932,1.100519484,1.111136454,0.946282283,0.547322208,0.940008940,0.000000000,0.582007106
1714661045.554656,0.626109992,0.605890916,0.515581966,0.895771814,0.621698034,1.100323522,1.110935709,0.946165217,0.548047443,0.936233934,0.000000000,0.582527625
1714661045.654783,0.625878463,0.607069788,0.516333216,0.895353312,0.621801840,1.100104111,1.110711447,0.946035948,0.548801336,0.932246979,0.000000000,0.583093823
1714661045.754735,0.625657930,0.608277290,0.517076700,0.894935361,0.621928083,1.099874356,1.110475530,0.945906793,0.549544878,0.928247012,0.000000000,0.583670640
1714661045.857523,0.625451671,0.609515614,0.517821628,0.894573222,0.622082117,1.099650591,1.110238329,0.945785772,0.550255297,0.924333707,0.000000000,0.584262971
1714661045.956036,0.625257462,0.610716135,0.518532477,0.894179705,0.622221383,1.099416952,1.109967817,0.945676982,0.550945096,0.920516513,0.000000000,0.584835358
1714661046.056355,0.625069088,0.611934173,0.519251926,0.893784062,0.622377296,1.099191990,1.109694047,0.945577211,0.551629204,0.916694543,0.000000000,0.585418396
1714661046.156637,0.624883546,0.613163826,0.519990507,0.893335817,0.622537704,1.098960707,1.109405799,0.945418875,0.552333172,0.912666735,0.000000000,0.586012626
1714661046.255477,0.624693750,0.614471777,0.520742325,0.892923465,0.622720173,1.098710213,1.109089273,0.945368882,0.553048204,0.908737973,0.000000000,0.586635951
1714661046.354712,0.624523914,0.615731773,0.521468059,0.892537073,0.622909876,1.098463305,1.108783967,0.945263803,0.553724421,0.904902665,0.000000000,0.587241249
1714661046.455004,0.624352167,0.617150709,0.522264797,0.892116587,0.623143269,1.098185391,1.108442782,0.945148565,0.554469503,0.900659689,0.000000000,0.587922558
1714661046.554590,0.624205813,0.618478730,0.523029236,0.891776986,0.623373035,1.097935005,1.108127576,0.944996460,0.555140843,0.896716293,0.000000000,0.588571260
1714661046.654658,0.624072347,0.619858209,0.523768274,0.891351315,0.623625576,1.097679826,1.107785141,0.944967559,0.555845515,0.892780720,0.000000000,0.589232944
1714661046.755945,0.623943263,0.621270351,0.524555409,0.891022350,0.623893106,1.097437075,1.107448265,0.944887466,0.556529504,0.888843329,0.000000000,0.589923008
1714661046.854617,0.623815732,0.622691004,0.525355025,0.890588250,0.624153338,1.097168912,1.107067037,0.944809543,0.557260172,0.884715604,0.000000000,0.590620587
1714661046.955385,0.623700473,0.624122336,0.526153195,0.890218867,0.624434380,1.096904963,1.106701494,0.944726903,0.557972151,0.880690775,0.000000000,0.591325335
1714661047.054713,0.623594219,0.625644144,0.526989949,0.889840398,0.624751499,1.096622885,1.106320073,0.944641919,0.558722260,0.876471664,0.000000000,0.592076104
1714661047.154761,0.623509408,0.627138235,0.527816580,0.889530034,0.625074879,1.096356007,1.105958942,0.944568894,0.559438241,0.872462129,0.000000000,0.592821408
1714661047.257191,0.623442669,0.628610147,0.528598337,0.889151775,0.625415400,1.096096469,1.105596258,0.944508810,0.560158520,0.868463988,0.000000000,0.593550384
1714661047.354714,0.623387068,0.630065586,0.529407635,0.888878064,0.625747195,1.095858118,1.105246734,0.944465102,0.560845635,0.864679142,0.000000000,0.594286763
1714661047.454917,0.623339786,0.631558005,0.530217789,0.888575097,0.626102203,1.095610333,1.104877505,0.944424482,0.561553858,0.860805300,0.000000000,0.595038527
1714661047.554651,0.623298219,0.633078592,0.531059520,0.888212104,0.626465375,1.095359902,1.104500276,0.944385494,0.562314617,0.856757110,0.000000000,0.595812110
1714661047.654956,0.623270097,0.634608220,0.531904434,0.887918388,0.626842762,1.095103964,1.104130576,0.944345703,0.563058700,0.852820285,0.000000000,0.596594250
1714661047.755531,0.623256452,0.636076561,0.532702295,0.887651555,0.627222565,1.094869802,1.103800498,0.944311088,0.563772795,0.849096232,0.000000000,0.597345103
1714661047.854850,0.623258654,0.637562617,0.533508400,0.887397778,0.627613447,1.094616975,1.103445849,0.944288536,0.564490327,0.845390294,0.000000000,0.598109890
1714661047.954745,0.623275267,0.639143555,0.534364496,0.887144452,0.628041535,1.094371582,1.103089768,0.944278762,0.565252797,0.841511524,0.000000000,0.598927773
1714661048.055705,0.623302716,0.640734358,0.535236205,0.886957916,0.628477075,1.094135082,1.102736370,0.944284176,0.566000367,0.837749879,0.000000000,0.599757760
1714661048.154642,0.623337494,0.642248474,0.536075622,0.886691599,0.628894672,1.093912971,1.102392125,0.944295367,0.566763394,0.834021883,0.000000000,0.600553863
1714661048.255490,0.623377462,0.643765131,0.536915585,0.886492045,0.629317635,1.093687613,1.102054937,0.944307696,0.567514654,0.830408658,0.000000000,0.601352726
1714661048.355573,0.623429867,0.645288390,0.537759438,0.886358863,0.629752418,1.093457160,1.101727214,0.944322558,0.568248195,0.826907875,0.000000000,0.602159231
1714661048.454889,0.623493061,0.646824570,0.538597983,0.886188815,0.630201620,1.093224168,1.101403743,0.944342453,0.569013539,0.823341550,0.000000000,0.602971871
1714661048.554592,0.623570054,0.648321776,0.539444391,0.886033995,0.630642375,1.093005324,1.101098925,0.944320825,0.569767516,0.819802094,0.000000000,0.603778740
1714661048.654680,0.623661820,0.649940262,0.540298364,0.885844543,0.631141041,1.092773241,1.100767489,0.944426715,0.570586056,0.816204760,0.000000000,0.604633482
1714661048.754795,0.623763324,0.651538409,0.541210532,0.885763804,0.631619864,1.092557277,1.100452941,0.944437167,0.571373214,0.812629568,0.000000000,0.605504088
