__time,/distances/data[0],/distances/layout/data_offset
1714684672.412665,0.707107501,0.000000000
1714684672.512665,0.707107483,0.000000000
1714684672.612953,0.707107465,0.000000000
1714684672.712943,0.707107820,0.000000000
1714684672.812904,0.707107428,0.000000000
1714684672.912652,0.707107407,0.000000000
1714684673.012744,0.707107385,0.000000000
1714684673.112629,0.707107694,0.000000000
1714684673.212705,0.707107344,0.000000000
1714684673.312650,0.707107624,0.000000000
1714684673.412842,0.707107297,0.000000000
1714684673.512754,0.707107274,0.000000000
1714684673.612713,0.707107253,0.000000000
1714684673.712728,0.707107483,0.000000000
1714684673.812703,0.707107448,0.000000000
1714684673.912917,0.707107412,0.000000000
1714684674.012738,0.707107378,0.000000000
1714684674.112709,0.707107142,0.000000000
1714684674.212869,0.707107121,0.000000000
1714684674.312888,0.707107101,0.000000000
1714684674.412736,0.707107082,0.000000000
1714684674.512720,0.707107062,0.000000000
1714684674.612629,0.707107045,0.000000000
1714684674.712777,0.707107027,0.000000000
1714684674.812685,0.707106910,0.000000000
1714684674.912676,0.707106994,0.000000000
1714684675.012646,0.707106979,0.000000000
1714684675.112972,0.707106965,0.000000000
1714684675.212668,0.707106951,0.000000000
1714684675.312977,0.707106937,0.000000000
1714684675.412996,0.707106924,0.000000000
1714684675.513220,0.707106912,0.000000000
1714684675.612679,0.707106901,0.000000000
1714684675.712962,0.707106890,0.000000000
1714684675.812699,0.707106880,0.000000000
1714684675.912834,0.707106870,0.000000000
1714684676.013233,0.707106861,0.000000000
1714684676.112628,0.707106821,0.000000000
1714684676.212729,0.707106844,0.000000000
1714684676.313155,0.707106837,0.000000000
1714684676.412709,0.707106857,0.000000000
1714684676.512673,0.707106847,0.000000000
1714684677.536454,0.707106852,0.000000000
1714684677.612762,0.707106791,0.000000000
1714684677.712877,0.707106789,0.000000000
1714684677.812793,0.707106787,0.000000000
1714684677.912868,0.707106784,0.000000000
1714684678.012778,0.707106785,0.000000000
1714684678.112825,0.707106783,0.000000000
1714684678.212761,0.707106782,0.000000000
1714684678.312775,0.707106783,0.000000000
1714684678.413319,0.707106782,0.000000000
1714684678.513043,0.707106782,0.000000000
1714684678.612683,0.707106781,0.000000000
1714684678.712668,0.707106781,0.000000000
1714684678.812709,0.707106781,0.000000000
1714684678.912757,0.707102088,0.000000000
1714684679.012727,0.707036840,0.000000000
1714684679.112939,0.706797256,0.000000000
1714684679.212836,0.706269415,0.000000000
1714684679.312659,0.705384353,0.000000000
1714684679.412707,0.703988160,0.000000000
1714684679.512657,0.702105227,0.000000000
1714684679.612635,0.699940281,0.000000000
1714684679.712698,0.697674809,0.000000000
1714684679.812677,0.695061261,0.000000000
1714684679.912657,0.691995579,0.000000000
1714684680.012848,0.688457818,0.000000000
1714684680.112886,0.684279095,0.000000000
1714684680.212681,0.679698413,0.000000000
1714684680.312679,0.675094962,0.000000000
1714684680.412667,0.669621235,0.000000000
1714684680.512632,0.664203290,0.000000000
1714684680.612671,0.658961399,0.000000000
1714684680.712734,0.654171409,0.000000000
1714684680.812822,0.648543124,0.000000000
1714684680.912784,0.643048883,0.000000000
1714684681.012826,0.637471797,0.000000000
1714684681.112729,0.632522513,0.000000000
1714684681.212806,0.627321624,0.000000000
1714684681.312830,0.622162401,0.000000000
1714684681.413113,0.617194300,0.000000000
1714684681.513143,0.612370640,0.000000000
1714684681.613086,0.608186441,0.000000000
1714684681.713024,0.604217664,0.000000000
1714684681.812665,0.600575038,0.000000000
1714684681.913449,0.597239753,0.000000000
1714684682.012821,0.594344998,0.000000000
1714684682.112636,0.591630435,0.000000000
1714684682.213016,0.589303870,0.000000000
1714684682.312646,0.587365210,0.000000000
1714684682.412667,0.585383192,0.000000000
1714684682.512826,0.583890674,0.000000000
1714684682.612632,0.582492902,0.000000000
1714684682.712624,0.581344548,0.000000000
1714684682.812652,0.580358255,0.000000000
1714684682.912720,0.579567899,0.000000000
1714684683.012681,0.578852868,0.000000000
1714684683.112748,0.578295508,0.000000000
1714684683.212847,0.577833460,0.000000000
1714684683.313247,0.577459024,0.000000000
1714684683.412700,0.577162596,0.000000000
1714684683.512690,0.576904591,0.000000000
1714684683.612643,0.576748192,0.000000000
1714684683.712678,0.576562851,0.000000000
1714684683.812836,0.576375203,0.000000000
1714684683.912745,0.576183997,0.000000000
1714684684.012612,0.575930284,0.000000000
1714684684.112877,0.575707405,0.000000000
1714684684.212798,0.575473914,0.000000000
1714684684.312791,0.575207907,0.000000000
1714684684.413193,0.574946864,0.000000000
1714684684.512636,0.574668846,0.000000000
1714684684.612718,0.574310136,0.000000000
1714684684.712814,0.573937990,0.000000000
1714684684.812783,0.573597633,0.000000000
1714684684.913088,0.573182495,0.000000000
1714684685.012693,0.572756768,0.000000000
1714684685.112679,0.572325940,0.000000000
1714684685.212707,0.571941683,0.000000000
1714684685.312673,0.571511034,0.000000000
1714684685.412927,0.571051692,0.000000000
1714684685.512721,0.570641810,0.000000000
1714684685.612729,0.570246499,0.000000000
1714684685.712905,0.569833611,0.000000000
1714684685.812714,0.569430854,0.000000000
1714684685.912658,0.569039562,0.000000000
1714684686.013149,0.568650498,0.000000000
1714684686.112695,0.568300603,0.000000000
1714684686.212739,0.567967986,0.000000000
1714684686.312663,0.567631014,0.000000000
1714684686.412620,0.567339779,0.000000000
1714684686.512593,0.567032625,0.000000000
1714684686.612981,0.566770865,0.000000000
1714684686.712864,0.566537760,0.000000000
1714684686.812719,0.566290452,0.000000000
1714684686.912630,0.566185605,0.000000000
1714684687.012657,0.566024702,0.000000000
1714684687.112996,0.565888715,0.000000000
1714684687.212735,0.565753115,0.000000000
1714684687.312722,0.565690350,0.000000000
1714684687.412619,0.565601426,0.000000000
1714684687.513305,0.565673047,0.000000000
1714684687.613242,0.565636213,0.000000000
1714684687.713207,0.565644885,0.000000000
1714684687.812607,0.565671972,0.000000000
1714684687.912669,0.565751276,0.000000000
1714684688.012640,0.565736171,0.000000000
1714684688.112645,0.565782653,0.000000000
1714684688.212777,0.565821495,0.000000000
1714684688.312597,0.565910976,0.000000000
1714684688.412805,0.565903764,0.000000000
1714684688.512678,0.565932968,0.000000000
1714684688.612662,0.566016076,0.000000000
1714684688.713078,0.565996203,0.000000000
1714684688.812683,0.566015368,0.000000000
1714684688.912761,0.566044068,0.000000000
1714684689.012693,0.566064959,0.000000000
1714684689.112701,0.566132760,0.000000000
1714684689.212909,0.566157145,0.000000000
1714684689.312713,0.566129212,0.000000000
1714684689.412805,0.566203217,0.000000000
1714684689.512905,0.566188363,0.000000000
1714684689.613014,0.566215441,0.000000000
1714684689.712650,0.566253814,0.000000000
1714684689.812923,0.566329339,0.000000000
1714684689.912705,0.566371249,0.000000000
1714684690.012634,0.566418452,0.000000000
1714684690.112666,0.566435052,0.000000000
1714684690.212713,0.566499498,0.000000000
1714684690.312923,0.566575597,0.000000000
1714684690.412707,0.566661643,0.000000000
1714684690.512805,0.566757435,0.000000000
1714684690.612717,0.566896615,0.000000000
1714684690.712783,0.566967240,0.000000000
1714684690.812979,0.567075179,0.000000000
1714684690.912668,0.567178749,0.000000000
1714684691.012786,0.567322023,0.000000000
1714684691.113208,0.567382975,0.000000000
1714684691.212655,0.567486884,0.000000000
1714684691.313226,0.567581889,0.000000000
1714684691.412679,0.567709274,0.000000000
1714684691.512698,0.567796425,0.000000000
1714684691.612985,0.567830302,0.000000000
1714684691.712625,0.567897782,0.000000000
1714684691.812858,0.567960783,0.000000000
1714684691.913021,0.568060437,0.000000000
1714684692.012831,0.568071564,0.000000000
1714684692.112622,0.568166216,0.000000000
1714684692.212633,0.568212132,0.000000000
1714684692.312804,0.568262372,0.000000000
1714684692.412991,0.568271850,0.000000000
1714684692.513079,0.568316616,0.000000000
1714684692.612707,0.568405075,0.000000000
1714684692.712803,0.568421490,0.000000000
1714684692.812868,0.568474553,0.000000000
1714684692.912644,0.568558831,0.000000000
1714684693.012849,0.568612559,0.000000000
1714684693.112633,0.568641969,0.000000000
1714684693.212911,0.568715285,0.000000000
1714684693.312748,0.568751714,0.000000000
1714684693.412780,0.568850886,0.000000000
1714684693.512632,0.568968474,0.000000000
1714684693.612642,0.569015121,0.000000000
1714684693.712762,0.569062503,0.000000000
1714684693.812652,0.569175184,0.000000000
1714684693.912895,0.569263453,0.000000000
1714684694.013136,0.569350351,0.000000000
1714684694.113079,0.569441027,0.000000000
1714684694.212678,0.569523770,0.000000000
1714684694.312688,0.569647494,0.000000000
1714684694.412690,0.569728577,0.000000000
1714684694.512780,0.569753570,0.000000000
1714684694.612820,0.569813937,0.000000000
1714684694.712720,0.569869145,0.000000000
1714684694.812723,0.569922320,0.000000000
1714684694.912677,0.569970727,0.000000000
1714684695.012633,0.570082477,0.000000000
1714684695.112991,0.570063703,0.000000000
1714684695.212698,0.570101463,0.000000000
1714684695.312700,0.570075867,0.000000000
1714684695.412677,0.570176694,0.000000000
1714684695.512866,0.570277837,0.000000000
1714684695.612674,0.570245581,0.000000000
1714684695.713461,0.570335805,0.000000000
1714684695.812719,0.570297020,0.000000000
1714684695.912958,0.570321770,0.000000000
1714684696.013291,0.570343899,0.000000000
1714684696.112861,0.570374888,0.000000000
1714684696.212793,0.570463378,0.000000000
1714684696.312788,0.570380693,0.000000000
1714684696.412718,0.570533266,0.000000000
1714684696.512930,0.570569756,0.000000000
1714684696.612720,0.570610155,0.000000000
1714684696.712680,0.570603151,0.000000000
1714684696.813063,0.570644292,0.000000000
1714684696.912709,0.570687707,0.000000000
1714684697.012940,0.570774632,0.000000000
1714684697.112789,0.570777555,0.000000000
1714684697.212843,0.570830591,0.000000000
1714684697.312920,0.570881140,0.000000000
1714684697.412687,0.570979607,0.000000000
1714684697.512986,0.570991884,0.000000000
1714684697.612626,0.571038870,0.000000000
1714684697.712627,0.571126314,0.000000000
1714684697.812626,0.571163244,0.000000000
1714684697.912642,0.571193002,0.000000000
1714684698.012672,0.571215057,0.000000000
1714684698.112894,0.571117249,0.000000000
1714684698.212650,0.571237044,0.000000000
1714684698.313122,0.571182668,0.000000000
1714684698.412650,0.571244661,0.000000000
1714684698.512940,0.571181738,0.000000000
1714684698.612662,0.571244988,0.000000000
1714684698.712611,0.571245742,0.000000000
1714684698.812752,0.571181994,0.000000000
1714684698.912759,0.571188558,0.000000000
1714684699.013121,0.571198819,0.000000000
1714684699.112939,0.571146109,0.000000000
1714684699.212729,0.571231141,0.000000000
1714684699.313094,0.571322248,0.000000000
1714684699.412956,0.571288709,0.000000000
1714684699.512712,0.571392218,0.000000000
1714684699.612666,0.571372622,0.000000000
1714684699.712659,0.571485589,0.000000000
1714684699.812647,0.571541583,0.000000000
1714684699.912946,0.571535482,0.000000000
1714684700.013061,0.571592396,0.000000000
1714684700.112715,0.571642267,0.000000000
1714684700.212704,0.571754267,0.000000000
1714684700.312793,0.571798811,0.000000000
1714684700.412743,0.571843386,0.000000000
1714684700.512656,0.571883773,0.000000000
1714684700.612648,0.571860005,0.000000000
1714684700.712703,0.571952067,0.000000000
1714684700.812792,0.571928709,0.000000000
1714684700.912714,0.571963910,0.000000000
1714684701.012625,0.572050520,0.000000000
1714684701.112614,0.572022111,0.000000000
1714684701.213074,0.572047977,0.000000000
1714684701.312612,0.572071965,0.000000000
1714684701.412637,0.572098226,0.000000000
1714684701.512619,0.572179397,0.000000000
1714684701.612648,0.572211441,0.000000000
1714684701.712638,0.572201059,0.000000000
1714684701.812875,0.572241463,0.000000000
1714684701.912688,0.572285780,0.000000000
1714684702.013061,0.572334048,0.000000000
1714684702.112667,0.572429102,0.000000000
1714684702.212638,0.572481184,0.000000000
1714684702.312617,0.572480280,0.000000000
1714684702.412744,0.572531181,0.000000000
1714684702.512649,0.572588769,0.000000000
1714684702.612914,0.572641072,0.000000000
1714684702.712849,0.572745946,0.000000000
1714684702.812732,0.572812096,0.000000000
1714684702.913218,0.572815801,0.000000000
1714684703.012847,0.572872326,0.000000000
1714684703.112706,0.572934525,0.000000000
1714684703.212670,0.572991671,0.000000000
1714684703.312739,0.573054500,0.000000000
1714684703.412725,0.573114659,0.000000000
1714684703.512744,0.573159651,0.000000000
1714684703.612706,0.573208282,0.000000000
1714684703.712673,0.573257893,0.000000000
1714684703.812749,0.573352267,0.000000000
1714684703.912667,0.573341899,0.000000000
1714684704.012666,0.573383924,0.000000000
1714684704.112641,0.573363876,0.000000000
1714684704.212641,0.573449237,0.000000000
1714684704.313000,0.573482627,0.000000000
1714684704.412648,0.573505359,0.000000000
1714684704.512659,0.573577762,0.000000000
1714684704.613000,0.573506244,0.000000000
1714684704.713309,0.573618292,0.000000000
1714684704.812777,0.573591404,0.000000000
1714684704.912917,0.573662160,0.000000000
1714684705.012663,0.573637947,0.000000000
1714684705.112653,0.573660345,0.000000000
1714684705.213302,0.573644711,0.000000000
1714684705.313057,0.573745106,0.000000000
1714684705.412694,0.573727309,0.000000000
1714684705.512682,0.573751110,0.000000000
1714684705.612679,0.573769171,0.000000000
1714684705.713429,0.573752039,0.000000000
1714684705.812757,0.573811574,0.000000000
1714684705.912663,0.573827132,0.000000000
1714684706.012687,0.573846884,0.000000000
1714684706.112636,0.573869870,0.000000000
1714684706.212665,0.573888265,0.000000000
1714684706.312914,0.573871901,0.000000000
1714684706.412865,0.573928401,0.000000000
1714684706.513459,0.573911047,0.000000000
1714684706.612764,0.573959477,0.000000000
1714684706.712655,0.573978590,0.000000000
1714684706.812661,0.573990894,0.000000000
1714684706.912681,0.574000787,0.000000000
1714684707.012647,0.574044357,0.000000000
1714684707.112712,0.574019463,0.000000000
1714684707.212642,0.574022943,0.000000000
1714684707.313014,0.574002342,0.000000000
1714684707.412714,0.574030804,0.000000000
1714684707.512755,0.574003787,0.000000000
1714684707.613184,0.574032291,0.000000000
1714684707.712642,0.574031513,0.000000000
1714684707.813187,0.574004921,0.000000000
1714684707.912809,0.574029458,0.000000000
1714684708.013227,0.574029959,0.000000000
1714684708.112723,0.574026608,0.000000000
1714684708.212871,0.574029875,0.000000000
1714684708.312685,0.574033952,0.000000000
1714684708.412978,0.574033634,0.000000000
1714684708.513600,0.574028075,0.000000000
1714684708.613096,0.574050022,0.000000000
1714684708.712716,0.574043875,0.000000000
1714684708.812710,0.574060672,0.000000000
1714684708.912717,0.574067349,0.000000000
1714684709.012739,0.574064638,0.000000000
1714684709.112819,0.574082435,0.000000000
1714684709.212690,0.574082398,0.000000000
1714684709.312863,0.574115413,0.000000000
1714684709.412702,0.574118462,0.000000000
1714684709.512741,0.574134409,0.000000000
1714684709.612761,0.574152375,0.000000000
1714684709.712687,0.574172060,0.000000000
1714684709.812732,0.574195989,0.000000000
1714684709.913150,0.574219102,0.000000000
1714684710.012644,0.574252281,0.000000000
1714684710.112666,0.574292103,0.000000000
1714684710.213102,0.574333106,0.000000000
1714684710.312712,0.574380147,0.000000000
1714684710.413048,0.574461491,0.000000000
1714684710.512765,0.574488918,0.000000000
1714684710.613171,0.574509233,0.000000000
1714684710.712722,0.574593149,0.000000000
1714684710.812865,0.574641860,0.000000000
1714684710.912652,0.574692325,0.000000000
1714684711.012702,0.574751375,0.000000000
1714684711.112741,0.574807212,0.000000000
1714684711.212742,0.574858671,0.000000000
1714684711.312836,0.574908561,0.000000000
1714684711.412731,0.574898886,0.000000000
1714684711.512701,0.574976611,0.000000000
1714684711.613685,0.574954646,0.000000000
1714684711.712840,0.575030054,0.000000000
1714684711.812640,0.575046998,0.000000000
1714684711.912687,0.575063244,0.000000000
1714684712.012746,0.575073980,0.000000000
1714684712.112666,0.575079691,0.000000000
1714684712.212638,0.575085323,0.000000000
1714684712.313336,0.575026948,0.000000000
1714684712.413336,0.575025630,0.000000000
1714684712.512680,0.575085134,0.000000000
1714684712.612773,0.575082357,0.000000000
1714684712.712670,0.575077200,0.000000000
1714684712.813038,0.575012030,0.000000000
1714684712.912624,0.575064849,0.000000000
1714684713.012645,0.575053714,0.000000000
1714684713.112953,0.575043729,0.000000000
1714684713.212989,0.575091794,0.000000000
1714684713.312777,0.575019770,0.000000000
1714684713.412670,0.575013277,0.000000000
1714684713.512821,0.575064629,0.000000000
1714684713.613511,0.575000674,0.000000000
1714684713.712903,0.575003486,0.000000000
1714684713.812834,0.575005688,0.000000000
1714684713.912689,0.575012383,0.000000000
1714684714.013162,0.575024455,0.000000000
1714684714.112776,0.575036689,0.000000000
1714684714.212754,0.575053863,0.000000000
1714684714.312850,0.575075415,0.000000000
1714684714.412783,0.575096213,0.000000000
1714684714.513054,0.575120809,0.000000000
1714684714.612934,0.575147704,0.000000000
1714684714.712981,0.575230295,0.000000000
1714684714.813673,0.575201704,0.000000000
1714684714.912745,0.575172312,0.000000000
1714684715.012923,0.575256375,0.000000000
1714684715.113313,0.575218581,0.000000000
1714684715.212677,0.575335232,0.000000000
1714684715.312651,0.575282207,0.000000000
1714684715.412757,0.575335572,0.000000000
1714684715.512718,0.575275370,0.000000000
1714684715.612862,0.575258300,0.000000000
1714684715.712768,0.575256899,0.000000000
1714684715.812786,0.575254188,0.000000000
1714684715.912750,0.575228245,0.000000000
1714684716.012775,0.575205300,0.000000000
1714684716.112688,0.575167527,0.000000000
1714684716.212944,0.575169059,0.000000000
1714684716.313226,0.575127629,0.000000000
1714684716.412686,0.575076540,0.000000000
1714684716.512662,0.575031456,0.000000000
1714684716.612782,0.574990473,0.000000000
1714684716.713315,0.574956365,0.000000000
1714684716.813133,0.574904224,0.000000000
1714684716.912704,0.574864982,0.000000000
1714684717.013009,0.574853723,0.000000000
1714684717.112769,0.574784826,0.000000000
1714684717.212636,0.574707452,0.000000000
1714684717.312861,0.574760984,0.000000000
1714684717.412850,0.574706429,0.000000000
1714684717.512669,0.574711068,0.000000000
1714684717.612640,0.574733029,0.000000000
1714684717.712740,0.574823091,0.000000000
1714684717.812659,0.574806250,0.000000000
1714684717.912647,0.574856016,0.000000000
1714684718.012721,0.574914196,0.000000000
1714684718.112774,0.574918118,0.000000000
1714684718.212725,0.575048414,0.000000000
1714684718.312630,0.575115765,0.000000000
1714684718.412661,0.575185767,0.000000000
1714684718.512746,0.575251737,0.000000000
1714684718.612651,0.575309417,0.000000000
1714684718.713001,0.575362059,0.000000000
1714684718.812681,0.575477024,0.000000000
1714684718.912631,0.575445491,0.000000000
1714684719.012816,0.575486911,0.000000000
1714684719.112711,0.575524149,0.000000000
1714684719.212697,0.575557912,0.000000000
1714684719.313093,0.575587955,0.000000000
1714684719.412668,0.575613657,0.000000000
1714684719.512954,0.575632576,0.000000000
1714684719.612855,0.575714867,0.000000000
1714684719.712816,0.575583192,0.000000000
1714684719.812626,0.575585257,0.000000000
1714684719.912735,0.575651022,0.000000000
1714684720.012703,0.575642120,0.000000000
1714684720.112681,0.575628858,0.000000000
1714684720.213404,0.575683370,0.000000000
1714684720.313030,0.575596479,0.000000000
1714684720.412648,0.575648819,0.000000000
1714684720.512646,0.575631385,0.000000000
1714684720.613129,0.575542407,0.000000000
1714684720.713041,0.575597325,0.000000000
1714684720.812733,0.575510552,0.000000000
1714684720.912986,0.575562792,0.000000000
1714684721.012886,0.575473093,0.000000000
1714684721.112781,0.575382001,0.000000000
1714684721.213318,0.575434215,0.000000000
1714684721.312946,0.575416967,0.000000000
1714684721.412657,0.575400401,0.000000000
1714684721.512790,0.575306359,0.000000000
1714684721.612805,0.575361510,0.000000000
1714684721.712689,0.575345311,0.000000000
1714684721.812680,0.575326927,0.000000000
1714684721.912732,0.575312125,0.000000000
1714684722.012677,0.575297685,0.000000000
1714684722.112968,0.575207025,0.000000000
1714684722.213421,0.575190978,0.000000000
1714684722.312654,0.575249966,0.000000000
1714684722.412940,0.575310526,0.000000000
1714684722.512706,0.575230192,0.000000000
1714684722.612926,0.575228212,0.000000000
1714684722.712724,0.575229544,0.000000000
1714684722.812824,0.575163158,0.000000000
1714684722.912959,0.575234799,0.000000000
1714684723.012905,0.575220075,0.000000000
1714684723.112768,0.575199272,0.000000000
1714684723.212686,0.575251100,0.000000000
1714684723.312791,0.575155141,0.000000000
1714684723.412963,0.575132081,0.000000000
1714684723.512744,0.575115110,0.000000000
1714684723.612875,0.575094408,0.000000000
1714684723.712631,0.575075515,0.000000000
1714684723.812789,0.574989545,0.000000000
1714684723.912710,0.575119199,0.000000000
1714684724.012721,0.575037578,0.000000000
1714684724.112919,0.575108786,0.000000000
1714684724.213050,0.575031628,0.000000000
1714684724.312687,0.575034487,0.000000000
1714684724.412755,0.575049148,0.000000000
1714684724.512793,0.575000767,0.000000000
1714684724.612919,0.575181459,0.000000000
1714684724.712774,0.575232188,0.000000000
1714684724.812834,0.575209127,0.000000000
1714684724.912690,0.575257205,0.000000000
1714684725.012651,0.575309896,0.000000000
1714684725.112632,0.575361203,0.000000000
1714684725.213398,0.575411320,0.000000000
1714684725.312700,0.575455578,0.000000000
1714684725.412652,0.575486253,0.000000000
1714684725.512878,0.575509754,0.000000000
1714684725.612664,0.575534515,0.000000000
1714684725.713140,0.575632533,0.000000000
1714684725.812741,0.575535423,0.000000000
1714684725.912693,0.575442863,0.000000000
1714684726.012901,0.575639438,0.000000000
1714684726.112690,0.575532618,0.000000000
1714684726.212710,0.575511681,0.000000000
1714684726.312851,0.575498077,0.000000000
1714684726.412720,0.575452479,0.000000000
1714684726.512791,0.575424103,0.000000000
1714684726.612772,0.575384370,0.000000000
1714684726.712619,0.575241523,0.000000000
1714684726.812719,0.575215004,0.000000000
1714684726.912703,0.575161379,0.000000000
1714684727.012921,0.575231884,0.000000000
1714684727.112662,0.575306113,0.000000000
1714684727.212725,0.575207083,0.000000000
1714684727.313005,0.575234720,0.000000000
1714684727.412692,0.575161304,0.000000000
1714684727.512793,0.575200400,0.000000000
1714684727.613339,0.575334754,0.000000000
1714684727.713060,0.575371356,0.000000000
1714684727.812645,0.575348003,0.000000000
1714684727.912636,0.575481669,0.000000000
1714684728.013157,0.575543629,0.000000000
1714684728.112704,0.575681439,0.000000000
1714684728.212672,0.575680400,0.000000000
1714684728.312715,0.575750197,0.000000000
1714684728.412743,0.575838667,0.000000000
1714684728.512667,0.575947626,0.000000000
1714684728.612690,0.576038871,0.000000000
1714684728.712665,0.576139602,0.000000000
1714684728.812667,0.576279300,0.000000000
1714684728.913223,0.576398705,0.000000000
1714684729.012906,0.576493077,0.000000000
1714684729.112975,0.576623650,0.000000000
1714684729.212738,0.576831124,0.000000000
1714684729.312834,0.576879653,0.000000000
1714684729.413075,0.577024879,0.000000000
1714684729.512702,0.577144422,0.000000000
1714684729.612923,0.577248682,0.000000000
1714684729.712683,0.577373812,0.000000000
1714684729.812685,0.577459507,0.000000000
1714684729.912854,0.577541732,0.000000000
1714684730.013202,0.577634765,0.000000000
1714684730.113470,0.577683918,0.000000000
1714684730.212856,0.577734310,0.000000000
1714684730.312821,0.577785991,0.000000000
1714684730.412639,0.577797710,0.000000000
1714684730.513298,0.577822952,0.000000000
1714684730.612654,0.577864024,0.000000000
1714684730.712661,0.577819231,0.000000000
1714684730.812699,0.577867106,0.000000000
1714684730.912632,0.577920712,0.000000000
1714684731.012717,0.578069962,0.000000000
1714684731.112660,0.577963445,0.000000000
1714684731.212718,0.577946958,0.000000000
1714684731.312638,0.577909309,0.000000000
1714684731.412632,0.577766582,0.000000000
1714684731.512733,0.577765195,0.000000000
1714684731.612699,0.577675693,0.000000000
1714684731.712771,0.577499694,0.000000000
1714684731.812887,0.577404961,0.000000000
1714684731.912695,0.577337967,0.000000000
1714684732.012698,0.577198829,0.000000000
1714684732.113391,0.577151781,0.000000000
1714684732.212815,0.576987417,0.000000000
1714684732.312859,0.576885143,0.000000000
1714684732.412678,0.576802286,0.000000000
1714684732.512861,0.576704876,0.000000000
1714684732.613214,0.576625546,0.000000000
1714684732.712637,0.576555224,0.000000000
1714684732.813235,0.576543484,0.000000000
1714684732.912651,0.576485924,0.000000000
1714684733.012649,0.576354012,0.000000000
1714684733.112649,0.576284962,0.000000000
1714684733.212661,0.576238320,0.000000000
1714684733.312967,0.576208920,0.000000000
1714684733.412654,0.576170315,0.000000000
1714684733.512692,0.576136314,0.000000000
1714684733.612676,0.576100601,0.000000000
1714684733.712842,0.576049505,0.000000000
1714684733.812823,0.575914542,0.000000000
1714684733.912917,0.575931118,0.000000000
1714684734.013027,0.575998158,0.000000000
