__time,/distances/data[0],/distances/layout/data_offset
1714685137.980112,0.353917250,0.000000000
1714685138.080197,0.354435167,0.000000000
1714685138.180123,0.354885274,0.000000000
1714685138.280513,0.355299274,0.000000000
1714685138.380130,0.355614914,0.000000000
1714685138.480117,0.355800391,0.000000000
1714685138.580127,0.356016171,0.000000000
1714685138.680122,0.356187376,0.000000000
1714685138.780262,0.356274067,0.000000000
1714685138.880316,0.356274265,0.000000000
1714685138.980160,0.356220003,0.000000000
1714685139.080222,0.356103249,0.000000000
1714685139.180189,0.355901911,0.000000000
1714685139.280096,0.355665726,0.000000000
1714685139.380074,0.355369795,0.000000000
1714685139.480133,0.355011544,0.000000000
1714685139.580130,0.354608169,0.000000000
1714685139.680321,0.354214999,0.000000000
1714685139.780442,0.353758698,0.000000000
1714685139.880079,0.353277547,0.000000000
1714685139.980077,0.352767785,0.000000000
1714685140.080108,0.352177190,0.000000000
1714685140.180100,0.351550223,0.000000000
1714685140.280278,0.350919105,0.000000000
1714685140.380111,0.350343584,0.000000000
1714685140.480062,0.349814546,0.000000000
1714685140.580430,0.349375604,0.000000000
1714685140.680078,0.348936804,0.000000000
1714685140.780161,0.348521904,0.000000000
1714685140.880247,0.348120491,0.000000000
1714685140.980199,0.347819558,0.000000000
1714685141.080022,0.347580512,0.000000000
1714685141.180295,0.347341637,0.000000000
1714685141.280355,0.347239719,0.000000000
1714685141.380130,0.347200541,0.000000000
1714685141.480564,0.347244615,0.000000000
1714685141.580156,0.347389098,0.000000000
1714685141.680176,0.347629857,0.000000000
1714685141.780862,0.347826330,0.000000000
1714685141.880982,0.348193167,0.000000000
1714685141.980323,0.348583623,0.000000000
1714685142.080245,0.349037579,0.000000000
1714685142.180059,0.349570355,0.000000000
1714685142.280323,0.350089152,0.000000000
1714685142.380220,0.350615527,0.000000000
1714685142.480470,0.351132786,0.000000000
1714685142.580134,0.351633796,0.000000000
1714685142.680233,0.352230076,0.000000000
1714685142.780121,0.352751264,0.000000000
1714685142.880156,0.353318615,0.000000000
1714685142.980409,0.353915298,0.000000000
1714685143.080057,0.354551938,0.000000000
1714685143.180417,0.355087210,0.000000000
1714685143.280200,0.355435216,0.000000000
1714685143.380184,0.355960337,0.000000000
1714685143.480140,0.356196942,0.000000000
1714685143.580191,0.356457600,0.000000000
1714685143.680665,0.356709215,0.000000000
1714685143.780829,0.356789004,0.000000000
1714685143.880374,0.356835788,0.000000000
1714685143.980339,0.356869285,0.000000000
1714685144.080380,0.356716132,0.000000000
1714685144.180207,0.356497497,0.000000000
1714685144.280472,0.356314671,0.000000000
1714685144.380186,0.356051360,0.000000000
1714685144.480126,0.355638729,0.000000000
1714685144.580221,0.355232533,0.000000000
1714685144.680114,0.354777313,0.000000000
1714685144.780121,0.354233595,0.000000000
1714685144.880070,0.353758178,0.000000000
1714685144.980126,0.353149685,0.000000000
1714685145.080111,0.352582531,0.000000000
1714685145.180357,0.352013190,0.000000000
1714685145.280155,0.351445134,0.000000000
1714685145.380212,0.350864087,0.000000000
1714685145.480249,0.350335827,0.000000000
1714685145.580231,0.349833601,0.000000000
1714685145.680894,0.349362363,0.000000000
1714685145.780261,0.348912007,0.000000000
1714685145.881070,0.348516890,0.000000000
1714685145.980551,0.348184432,0.000000000
1714685146.080290,0.347895022,0.000000000
1714685146.180200,0.347666411,0.000000000
1714685146.280691,0.347523322,0.000000000
1714685146.380053,0.347404344,0.000000000
1714685146.480199,0.347329647,0.000000000
1714685146.580439,0.347284159,0.000000000
1714685146.680115,0.347324750,0.000000000
1714685146.780146,0.347365988,0.000000000
1714685146.880371,0.347489940,0.000000000
1714685146.980163,0.347593182,0.000000000
1714685147.080085,0.347804368,0.000000000
1714685147.180100,0.348038287,0.000000000
1714685147.280230,0.348354341,0.000000000
1714685147.380033,0.348647394,0.000000000
1714685147.480033,0.348965359,0.000000000
1714685147.580365,0.349309347,0.000000000
1714685147.680415,0.349682907,0.000000000
1714685147.780159,0.350119373,0.000000000
1714685147.880208,0.350514313,0.000000000
1714685147.980197,0.350944026,0.000000000
1714685148.080086,0.351410059,0.000000000
1714685148.180179,0.351749412,0.000000000
1714685148.280021,0.352162830,0.000000000
1714685148.380127,0.352533862,0.000000000
1714685148.480662,0.352823665,0.000000000
1714685148.580369,0.353138486,0.000000000
1714685148.680122,0.353415266,0.000000000
1714685148.780186,0.353672477,0.000000000
1714685148.880074,0.353834377,0.000000000
1714685148.980020,0.354046952,0.000000000
1714685149.080111,0.354127927,0.000000000
1714685149.180129,0.354218326,0.000000000
1714685149.280267,0.354278512,0.000000000
1714685149.380046,0.354270855,0.000000000
1714685149.480043,0.354235663,0.000000000
1714685149.580616,0.354157580,0.000000000
1714685149.680013,0.354072634,0.000000000
1714685149.780122,0.353915450,0.000000000
1714685149.880229,0.353750151,0.000000000
1714685149.980451,0.353558413,0.000000000
1714685150.080456,0.353366726,0.000000000
1714685150.180144,0.353134529,0.000000000
1714685150.280424,0.352938936,0.000000000
1714685150.380110,0.352795612,0.000000000
1714685150.480140,0.352530874,0.000000000
1714685150.580197,0.352351104,0.000000000
1714685150.680094,0.352149691,0.000000000
1714685150.780193,0.351903639,0.000000000
1714685150.880134,0.351740892,0.000000000
1714685150.980371,0.351585888,0.000000000
1714685151.080754,0.351447093,0.000000000
1714685151.180708,0.351346855,0.000000000
1714685151.280095,0.351237764,0.000000000
1714685151.380494,0.351158391,0.000000000
1714685151.480753,0.351124716,0.000000000
1714685151.580098,0.351141758,0.000000000
1714685151.680124,0.351116295,0.000000000
1714685151.780047,0.351177109,0.000000000
1714685151.880274,0.351296367,0.000000000
1714685151.980240,0.351380444,0.000000000
1714685152.080263,0.351471977,0.000000000
1714685152.180181,0.351575157,0.000000000
1714685152.280230,0.351707328,0.000000000
1714685152.380105,0.351843039,0.000000000
1714685152.480188,0.351937667,0.000000000
1714685152.580222,0.352118848,0.000000000
1714685152.680429,0.352352513,0.000000000
1714685152.780291,0.352545927,0.000000000
1714685152.880288,0.352786625,0.000000000
1714685152.980150,0.353005071,0.000000000
1714685153.080082,0.353162890,0.000000000
1714685153.180103,0.353395413,0.000000000
1714685153.280206,0.353660316,0.000000000
1714685153.380073,0.353800417,0.000000000
1714685153.480141,0.354035047,0.000000000
1714685153.580095,0.354194036,0.000000000
1714685153.680060,0.354400371,0.000000000
1714685153.780057,0.354497716,0.000000000
1714685153.879996,0.354659351,0.000000000
1714685153.980121,0.354691614,0.000000000
1714685154.080113,0.354718627,0.000000000
1714685154.180335,0.354653034,0.000000000
1714685154.280190,0.354656773,0.000000000
1714685154.380144,0.354524050,0.000000000
1714685154.480058,0.354421153,0.000000000
1714685154.580243,0.354330285,0.000000000
1714685154.680257,0.354096546,0.000000000
1714685154.780061,0.353904434,0.000000000
1714685154.880037,0.353664226,0.000000000
1714685154.980686,0.353416919,0.000000000
1714685155.080040,0.353124279,0.000000000
1714685155.180052,0.352888998,0.000000000
1714685155.280081,0.352607705,0.000000000
1714685155.380068,0.352237587,0.000000000
1714685155.480085,0.352057411,0.000000000
1714685155.580146,0.351781010,0.000000000
1714685155.680864,0.351603462,0.000000000
1714685155.780149,0.351445213,0.000000000
1714685155.880088,0.351439706,0.000000000
1714685155.980327,0.351384622,0.000000000
1714685156.080224,0.351368931,0.000000000
1714685156.180548,0.351333653,0.000000000
1714685156.280090,0.351426302,0.000000000
1714685156.380134,0.351568948,0.000000000
1714685156.480262,0.351770683,0.000000000
1714685156.580470,0.351987756,0.000000000
1714685156.680274,0.352254501,0.000000000
1714685156.780108,0.352597672,0.000000000
1714685156.880172,0.352962733,0.000000000
1714685156.980120,0.353317501,0.000000000
1714685157.080199,0.353666436,0.000000000
1714685157.180152,0.354061163,0.000000000
1714685157.280055,0.354491824,0.000000000
1714685157.380144,0.354894124,0.000000000
1714685157.480093,0.355230078,0.000000000
1714685157.580238,0.355560877,0.000000000
1714685157.680450,0.355893786,0.000000000
1714685157.780086,0.356153041,0.000000000
1714685157.880316,0.356331379,0.000000000
1714685157.980743,0.356477196,0.000000000
1714685158.080742,0.356549117,0.000000000
1714685158.180505,0.356551825,0.000000000
1714685158.280099,0.356526575,0.000000000
1714685158.380176,0.356421186,0.000000000
1714685158.480108,0.356259365,0.000000000
1714685158.580158,0.356016527,0.000000000
1714685158.680152,0.355688225,0.000000000
1714685158.780134,0.355359581,0.000000000
1714685158.880337,0.354973436,0.000000000
1714685158.980096,0.354572099,0.000000000
1714685159.080136,0.354101942,0.000000000
1714685159.180290,0.353581813,0.000000000
1714685159.280102,0.353072224,0.000000000
1714685159.380499,0.352548537,0.000000000
1714685159.480065,0.352124600,0.000000000
1714685159.580127,0.351580242,0.000000000
1714685159.680118,0.351109072,0.000000000
1714685159.780064,0.350669408,0.000000000
1714685159.880082,0.350240391,0.000000000
1714685159.980170,0.349879553,0.000000000
1714685160.080642,0.349740051,0.000000000
1714685160.180887,0.349303792,0.000000000
1714685160.280056,0.349052719,0.000000000
1714685160.380478,0.348835592,0.000000000
1714685160.480089,0.348667828,0.000000000
1714685160.580189,0.348542609,0.000000000
1714685160.680032,0.348459153,0.000000000
1714685160.780070,0.348532652,0.000000000
1714685160.880088,0.348533960,0.000000000
1714685160.980164,0.348586597,0.000000000
1714685161.080055,0.348707753,0.000000000
1714685161.180294,0.348854349,0.000000000
1714685161.280757,0.348948996,0.000000000
1714685161.380580,0.349293436,0.000000000
1714685161.480069,0.349448941,0.000000000
1714685161.580447,0.349768015,0.000000000
1714685161.680059,0.350238921,0.000000000
1714685161.780511,0.350540653,0.000000000
1714685161.880320,0.351070349,0.000000000
1714685161.980246,0.351376902,0.000000000
1714685162.080062,0.351862354,0.000000000
1714685162.180846,0.352203914,0.000000000
1714685162.280080,0.352686468,0.000000000
1714685162.380059,0.353068144,0.000000000
1714685162.480173,0.353618163,0.000000000
1714685162.580069,0.354016850,0.000000000
1714685162.680667,0.354346322,0.000000000
1714685162.780063,0.354829382,0.000000000
1714685162.880151,0.355172578,0.000000000
1714685162.980148,0.355487952,0.000000000
1714685163.080112,0.355650087,0.000000000
1714685163.180628,0.355808148,0.000000000
1714685163.281013,0.355935343,0.000000000
1714685163.380441,0.355978904,0.000000000
1714685163.480445,0.356040364,0.000000000
1714685163.580076,0.355899469,0.000000000
1714685163.680101,0.355866373,0.000000000
1714685163.780082,0.355589713,0.000000000
1714685163.880050,0.355391674,0.000000000
1714685163.980104,0.355255785,0.000000000
1714685164.080411,0.354893181,0.000000000
1714685164.180451,0.354720997,0.000000000
